rowid,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,st_sp,st_spstr,st_sperr,st_splim,st_spblend
630,147.73,0.065,-0.065,0,0.164,0.012,-0.012,0,nul,nul,nul,nul,nul,nul,nul,nul,1.28,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
631,952,15,-15,0,0.173,0.037,-0.037,0,nul,nul,nul,nul,nul,nul,nul,nul,0.57,0.052,-0.052,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
632,41.397,0.016,-0.016,0,0.314,0.086,-0.086,0,nul,nul,nul,nul,nul,nul,nul,nul,0.298,0.025,-0.025,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,6.4,M4,nul,0,0
633,8.1352,nul,nul,nul,0.187,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.036,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.4,K4 V,nul,0,0
634,32.03,nul,nul,nul,0.05,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.41,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.4,K4 V,nul,0,0
635,431.7,nul,nul,nul,0.27,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.527,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.4,K4 V,nul,0,0
636,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,6.28536,nul,nul,0,nul,nul,nul,nul,1.22,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,6.05,M0.5,nul,0,0
637,124.6,nul,nul,0,0.23,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,9.18,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,1.54,0.05,0,0,nul,nul,nul,nul,4.8,G8,nul,0,0
638,17337.5,15512.5,-15512.5,0,0.715,0.245,-0.245,0,nul,nul,nul,nul,nul,nul,nul,nul,9,6,-6,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.7,K7 V k,nul,0,0
639,511.098,0.089,-0.089,0,0.7124,0.0039,-0.0039,0,nul,nul,nul,nul,nul,nul,nul,nul,8.82,0.72,-0.72,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.2,K2 III,nul,0,0
640,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,23.04,4,-4,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,1.9,B9 V,nul,0,0
641,111.7,0.7,-0.7,0,0.29,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,2.1,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,6.3,M3 V,nul,0,0
642,5.0505,0.0015,-0.0015,0,0.024,0.014,-0.014,0,nul,nul,nul,nul,nul,nul,nul,nul,1.068,0.038,-0.038,0,nul,nul,nul,nul,nul,nul,nul,nul,0.95,0.03,0,0,1,0.04,0,0,4.5,G5 V,nul,0,0
643,311.288,2.1,-2.1,0,0.24,0.07,-0.07,0,nul,nul,nul,nul,nul,nul,nul,nul,1.94,0.18,-0.18,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,G0 V,nul,0,0
644,170000,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,7,4,-2,0,nul,nul,nul,nul,1.2,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,3.02,F0+ V ({lambda} Boo)...,nul,0,0
645,69000,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,10,3,-3,0,nul,nul,nul,nul,1.2,0.1,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,3.02,F0+ V ({lambda} Boo)...,nul,0,0
646,37000,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,10,3,-3,0,nul,nul,nul,nul,1.2,0.1,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,3.02,F0+ V ({lambda} Boo)...,nul,0,0
647,18000,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,3.02,F0+ V ({lambda} Boo)...,nul,0,0
648,1.217514,0.000015,-0.000015,0,0.0099,0.01,-0.0069,0,87.8,1.3,-1.9,0,27.23,0.5,-0.48,0,nul,nul,nul,nul,1.11,0.032,-0.022,0,24.7,1.4,-1.9,0,1.32,0.03,0,nul,1.46,0.04,0,nul,nul,nul,nul,nul,nul
649,4.1137912,0.00001,-0.0000099,0,0,nul,nul,0,88.6,1,-1.4,0,1.522,0.078,-0.077,0,nul,nul,nul,nul,1.286,0.065,-0.047,0,nul,nul,nul,nul,1.31,0.03,0,nul,1.83,0.07,0,nul,3.8,F8,nul,0,1
650,2.7033904,0.0000099,-0.00001,0,0,nul,nul,0,84.23,0.65,-0.58,0,1.477,0.066,-0.064,0,1.47,0.065,-0.064,0,1.345,0.072,-0.072,0,0.75,0.12,-0.1,0,1.28,0.06,0,0,1.47,0.07,0,0,nul,nul,nul,nul,nul
651,7.8457,0.0002,-0.0002,0,0.22,0.12,-0.1,0,88.81,0.79,-0.91,0,0.43,0.045,-0.046,0,nul,nul,nul,nul,1.193,0.13,-0.077,0,0.311,0.069,-0.076,0,1.08,0.04,0,0,1.58,0.16,0,0,3.8,F8,nul,0,0
652,2.47063,0.00001,-0.00001,0,0,nul,nul,0,83.62,0.14,-0.14,0,1.199,0.052,-0.052,0,nul,nul,nul,nul,1.272,0.041,-0.041,0,0.77,0.09,-0.09,0,0.98,0.06,0,nul,1,0.03,0,nul,4,G0 V,nul,0,0
653,2.204737,0.000017,-0.000017,0,0,nul,nul,0,83.111,0.03,-0.03,0,1.776,0.077,-0.077,0,nul,nul,nul,nul,1.342,0.068,-0.068,0,nul,nul,nul,nul,1.47,0.08,0,nul,1.84,0.23,0,nul,nul,nul,nul,nul,nul
654,4.8878162,0.0000071,-0.0000071,0,0.198,0.046,-0.046,0,88.5,0.6,-0.6,0,0.081,0.009,-0.009,0,nul,nul,nul,nul,0.422,0.014,-0.014,0,1.33,0.2,-0.2,0,0.81,0.02,0,0,0.75,0.02,0,0,5.4,K4,nul,0,0
655,3.21346,0.00022,-0.00022,0,0,nul,nul,0,89.76,0.24,-2.05,0,0.077,0.012,-0.012,0,nul,nul,nul,nul,0.357,0.019,-0.019,0,1.91,0.36,-0.47,0,1.22,0.05,0,0,1.49,0.07,0,0,nul,nul,nul,nul,nul
656,3.54846,0.000032,-0.000032,0,0.024,nul,nul,1,86.3,0.5,-0.5,0,2.114,0.056,-0.059,0,nul,nul,nul,nul,1.431,0.041,-0.052,0,0.894,0.079,-0.079,0,1.37,0.04,0,0,1.79,0.04,0,0,nul,nul,nul,nul,nul
657,3.234723,0.000017,-0.000017,0,0,nul,nul,0,86.8,0.3,-0.3,0,0.669,0.025,-0.03,0,nul,nul,nul,nul,1.323,0.026,-0.029,0,0.352,0.018,-0.022,0,1.21,0.04,0,0,1.39,0.02,0,0,nul,nul,nul,nul,nul
658,4.885525,0.00004,-0.00004,0,0,nul,nul,0,86.5,0.4,-0.4,0,0.433,0.04,-0.041,0,nul,nul,nul,nul,1.478,0.05,-0.051,0,0.166,0.019,-0.02,0,1.35,0.07,0,0,1.84,0.05,0,0,nul,nul,nul,nul,nul
659,3.52254,0.00003,-0.00005,0,0,nul,nul,0,84.07,0.33,-0.33,0,0.603,0.13,-0.19,0,nul,nul,nul,nul,1.419,0.056,-0.058,0,0.261,0.071,-0.071,0,1.21,0.07,0,0,1.49,0.05,0,0,nul,nul,nul,nul,nul
660,19.24,nul,nul,0,0.15,nul,nul,0,nul,nul,nul,nul,0.252,0.013,-0.013,0,nul,nul,nul,nul,0.842,0.069,-0.069,0,0.524,0.132,-0.132,0,1.07,0.05,0,0,1.02,0.05,0,0,nul,nul,nul,nul,nul
661,38.91,nul,nul,0,0.13,nul,nul,0,nul,nul,nul,nul,0.171,0.013,-0.013,0,nul,nul,nul,nul,0.823,0.067,-0.067,0,0.383,0.098,-0.098,0,1.07,0.05,0,0,1.02,0.05,0,0,nul,nul,nul,nul,nul
662,1.592851,0.000045,-0.000045,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.146,0.017,-0.012,0,nul,nul,nul,nul,1.07,0.05,0,0,1.02,0.05,0,0,nul,nul,nul,nul,nul
663,0.837495,0.000004,-0.000005,0,0,nul,nul,0,84.4,1.1,-1.6,0,0.014,0.004,-0.004,0,nul,nul,nul,nul,0.126,0.003,-0.003,0,8.8,2.1,-2.9,0,0.9,0.06,0,0,1.06,0.02,0,0,nul,nul,nul,nul,nul
664,45.29485,0.00065,-0.00076,0,0,nul,nul,0,89.65,0.09,-0.12,0,0.063,nul,nul,1,nul,nul,nul,nul,0.199,0.005,-0.005,0,10,nul,nul,1,0.9,0.06,0,0,1.06,0.02,0,0,nul,nul,nul,nul,nul
665,10.3039,0.0006,-0.001,0,0.045,0.068,-0.042,0,89.64,0.36,-0.18,0,0.006,0.004,-0.003,0,nul,nul,nul,nul,0.161,0.003,-0.004,0,1.72,1.25,-0.91,0,0.95,0.1,0,0,1.1,0.1,0,0,nul,nul,nul,nul,nul
666,13.0241,0.0013,-0.0008,0,0.026,0.063,-0.013,0,89.59,0.41,-0.16,0,0.009,0.009,-0.005,0,nul,nul,nul,nul,0.256,0.004,-0.005,0,0.66,0.66,-0.35,0,0.95,0.1,0,0,1.1,0.1,0,0,nul,nul,nul,nul,nul
667,22.6845,0.0009,-0.0009,0,0.004,0.007,-0.002,0,89.67,0.13,-0.16,0,0.023,0.003,-0.005,0,nul,nul,nul,nul,0.278,0.005,-0.006,0,1.28,0.14,-0.27,0,0.95,0.1,0,0,1.1,0.1,0,0,nul,nul,nul,nul,nul
668,31.9996,0.0008,-0.0012,0,0.012,0.006,-0.006,0,88.89,0.02,-0.02,0,0.025,0.005,-0.007,0,nul,nul,nul,nul,0.374,0.006,-0.008,0,0.58,0.11,-0.16,0,0.95,0.1,0,0,1.1,0.1,0,0,nul,nul,nul,nul,nul
669,46.6888,0.0027,-0.0032,0,0.013,0.011,-0.009,0,89.47,0.04,-0.04,0,0.006,0.003,-0.003,0,nul,nul,nul,nul,0.222,0.004,-0.006,0,0.69,0.29,-0.32,0,0.95,0.1,0,0,1.1,0.1,0,0,nul,nul,nul,nul,nul
670,118.3807,0.001,-0.0006,0,0.15,nul,nul,1,89.87,0.05,-0.06,0,0.079,nul,nul,1,nul,nul,nul,nul,0.297,0.005,-0.007,0,4,nul,nul,1,0.95,0.1,0,0,1.1,0.1,0,0,nul,nul,nul,nul,nul
671,4.4379637,0.0000002,-0.0000002,0,0.01,nul,nul,1,88.76,0.08,-0.08,0,0.431,0.041,-0.04,0,nul,nul,nul,nul,1.695,0.028,-0.032,0,0.111,0.011,-0.009,0,1.17,0.05,0,0,1.48,0.03,0,0,nul,nul,nul,nul,nul
672,1.7635892,0.0000014,-0.0000014,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,1.83,nul,nul,0,nul,nul,nul,nul,2.05,nul,0,0,1.76,0.01,0,0,nul,nul,nul,nul,nul
673,6.790123,0.0000043,-0.0000043,0,0.035,0.02,-0.02,0,90,0,-2.8,0,8.4,0.35,-0.34,0,nul,nul,nul,nul,1.136,0.073,-0.054,0,7.1,1.1,-1.1,0,1.51,0.04,0,0,2.05,0.11,0,0,nul,nul,nul,nul,nul
674,4.942782,0.0000013,-0.0000013,0,0.06,nul,nul,0,87.44,0.18,-0.2,0,0.66,0.08,-0.09,0,nul,nul,nul,nul,0.96,0.06,-0.07,0,0.93,0.18,-0.22,0,1.02,0.04,0,0,0.99,0.06,0,0,nul,nul,nul,nul,nul
675,228.776,0.02,-0.037,0,0.0069,0.001,-0.0015,0,90.032,0.002,-0.002,0,0.333,0.016,-0.016,0,nul,nul,nul,nul,0.754,0.003,-0.003,0,0.964,0.047,-0.046,0,0.69,0,0,0,0.65,0,0,0,nul,nul,nul,nul,nul
676,1.4857108,0.0000002,-0.0000002,0,0.011,nul,nul,1,87.2,0.15,-0.15,0,2.45,0.11,-0.11,0,nul,nul,nul,nul,1.31,0.02,-0.02,0,1.35,0.08,-0.08,0,1.16,0.06,0,0,1.05,0.03,0,0,4.2,G2 V,nul,0,0
677,3.504725,0.000028,-0.000028,0,0,nul,nul,0,nul,nul,nul,nul,0.022,0.011,-0.011,0,nul,nul,nul,nul,0.178,0.009,-0.009,0,4.9,2.4,-2.4,0,0.97,0.04,0,0,1.11,0.05,0,0,nul,nul,nul,nul,nul
678,7.64159,0.00003,-0.00003,0,0,nul,nul,0,87.68,0.22,-0.22,0,0.054,0.006,-0.006,0,nul,nul,nul,nul,0.49,0.023,-0.023,0,0.59,0.07,-0.07,0,0.97,0.04,0,0,1.11,0.05,0,0,nul,nul,nul,nul,nul
679,14.85888,0.00004,-0.00004,0,0,nul,nul,0,88.07,0.1,-0.1,0,0.052,0.004,-0.004,0,nul,nul,nul,nul,0.623,0.029,-0.029,0,0.27,0.03,-0.03,0,0.97,0.04,0,0,1.11,0.05,0,0,nul,nul,nul,nul,nul
680,9.2869944,0.0000088,-0.0000088,0,0,nul,nul,0,89.94,0.06,-0.44,0,0.064,nul,nul,1,nul,nul,nul,nul,0.197,0.004,-0.004,0,10.4,nul,nul,1,0.94,0.04,0,0,0.85,0.02,0,0,nul,nul,nul,nul,nul
681,160,nul,nul,1,nul,nul,nul,nul,nul,nul,nul,nul,6,nul,nul,1,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.94,0.04,0,0,0.85,0.02,0,0,nul,nul,nul,nul,nul
682,3.6961219,0.0000043,-0.0000064,0,0.32,nul,nul,1,86.5,0.36,-0.31,0,0.027,0.007,-0.007,0,nul,nul,nul,nul,0.17,0.011,-0.019,0,6.5,2,-2.7,0,0.91,0.04,0,0,0.94,0.06,0,0,nul,nul,nul,nul,nul
683,10.854092,0.000013,-0.000013,0,0.4,nul,nul,1,88.39,0.16,-0.14,0,0.051,0.01,-0.012,0,nul,nul,nul,nul,0.274,0.018,-0.028,0,2.91,0.85,-1.08,0,0.91,0.04,0,0,0.94,0.06,0,0,nul,nul,nul,nul,nul
684,77.61184,0.00015,-0.00037,0,0.6,nul,nul,1,89.57,0.043,-0.048,0,0.063,nul,nul,1,nul,nul,nul,nul,0.245,0.015,-0.027,0,4.07,nul,nul,1,0.91,0.04,0,0,0.94,0.06,0,0,nul,nul,nul,nul,nul
685,6.098493,0.000065,-0.000065,0,0.28,nul,nul,1,87.5,0.33,-0.34,0,0.01,nul,nul,1,nul,nul,nul,nul,0.077,0.007,-0.009,0,nul,nul,nul,nul,0.91,0.04,0,0,0.94,0.06,0,0,nul,nul,nul,nul,nul
686,19.57706,0.00052,-0.00052,0,0.32,nul,nul,1,88.68,0.14,-0.17,0,0.045,nul,nul,1,nul,nul,nul,nul,0.092,0.009,-0.012,0,nul,nul,nul,nul,0.91,0.04,0,0,0.94,0.06,0,0,nul,nul,nul,nul,nul
687,2.785755,0.000031,-0.000034,0,0,nul,nul,0,82.58,0.28,-0.31,0,0.033,nul,nul,1,nul,nul,nul,nul,0.146,0.003,-0.004,0,12.9,nul,nul,1,1.34,0.01,0,0,1.86,0.02,0,0,3.6,F6 IV,nul,0,0
688,289.8623,0.0016,-0.002,0,0,nul,nul,0,89.764,0.025,-0.042,0,0.113,nul,nul,1,nul,nul,nul,nul,0.212,0.012,-0.012,0,14.7,nul,nul,1,0.97,0.06,0,0,0.98,0.02,0,0,4.5,G5 V,nul,nul,0
689,7.1073,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.8,nul,nul,1,nul,nul,nul,nul,0.17,nul,nul,0,nul,nul,nul,nul,1.11,0.09,0,0,1.52,0.24,0,0,nul,nul,nul,nul,nul
690,10.7421,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,2.7,nul,nul,1,nul,nul,nul,nul,0.285,nul,nul,0,nul,nul,nul,nul,1.11,0.09,0,0,1.52,0.24,0,0,nul,nul,nul,nul,nul
691,8.1453,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,1.6,nul,nul,1,nul,nul,nul,nul,0.214,nul,nul,0,nul,nul,nul,nul,1.03,0.11,0,0,1.07,0.16,0,0,nul,nul,nul,nul,nul
692,12.3335,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,1.6,nul,nul,1,nul,nul,nul,nul,0.25,nul,nul,0,nul,nul,nul,nul,1.03,0.11,0,0,1.07,0.16,0,0,nul,nul,nul,nul,nul
693,6.2385,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,12.7,nul,nul,1,nul,nul,nul,nul,0.232,nul,nul,0,nul,nul,nul,nul,1.19,0.06,0,0,1.31,0.02,0,0,nul,nul,nul,nul,nul
694,12.7204,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,4.16,nul,nul,1,nul,nul,nul,nul,0.401,nul,nul,0,nul,nul,nul,nul,1.19,0.06,0,0,1.31,0.02,0,0,nul,nul,nul,nul,nul
695,123,2,-2,0,nul,nul,nul,nul,nul,nul,nul,nul,0.283,0.043,-0.043,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,1.19,0.06,0,0,1.31,0.02,0,0,nul,nul,nul,nul,nul
696,12.2829,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.38,nul,nul,1,nul,nul,nul,nul,0.321,nul,nul,0,nul,nul,nul,nul,0.65,0.03,0,0,0.59,0.03,0,0,nul,nul,nul,nul,nul
697,17.2513,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.375,nul,nul,1,nul,nul,nul,nul,0.321,nul,nul,0,nul,nul,nul,nul,0.65,0.03,0,0,0.59,0.03,0,0,nul,nul,nul,nul,nul
698,15.3348,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,9.11,nul,nul,1,nul,nul,nul,nul,0.357,nul,nul,0,nul,nul,nul,nul,0.8,0.07,0,0,0.77,0.03,0,0,nul,nul,nul,nul,nul
699,31.3309,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,13.8,nul,nul,1,nul,nul,nul,nul,0.437,nul,nul,0,nul,nul,nul,nul,0.8,0.07,0,0,0.77,0.03,0,0,nul,nul,nul,nul,nul
700,5.9123,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,1.51,nul,nul,1,nul,nul,nul,nul,0.321,nul,nul,0,nul,nul,nul,nul,0.75,nul,0,0,0.7,nul,0,0,nul,nul,nul,nul,nul
701,8.9858,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,1.36,nul,nul,1,nul,nul,nul,nul,0.303,nul,nul,0,nul,nul,nul,nul,0.75,nul,0,0,0.7,nul,0,0,nul,nul,nul,nul,nul
702,10.3376,0.0002,-0.0002,0,nul,nul,nul,nul,nul,nul,nul,nul,0.4,nul,nul,1,nul,nul,nul,nul,0.321,0.045,-0.045,0,nul,nul,nul,nul,1,0.12,0,0,0.96,0.14,0,0,nul,nul,nul,nul,nul
703,13.2907,0.0004,-0.0004,0,nul,nul,nul,nul,nul,nul,nul,nul,0.3,nul,nul,1,nul,nul,nul,nul,0.259,0.036,-0.036,0,nul,nul,nul,nul,1,0.12,0,0,0.96,0.14,0,0,nul,nul,nul,nul,nul
704,29.33434,0.00815,-0.00815,0,0.042,0.003,-0.003,0,90.179,0.167,-0.167,0,0.036,0.004,-0.004,0,nul,nul,nul,nul,0.348,0.018,-0.018,0,1.02,0.13,-0.13,0,0.99,0.08,0,0,0.95,0.12,0,0,nul,nul,nul,nul,nul
705,60.323105,0.000244,-0.000244,0,0.0111,0.001,-0.001,0,90.323,0.03,-0.03,0,2.01,0.16,-0.16,0,nul,nul,nul,nul,1.097,0.036,-0.036,0,1.88,0.17,-0.17,0,0.99,0.08,0,0,0.95,0.12,0,0,nul,nul,nul,nul,nul
706,143.34394,0.00858,-0.00858,0,0.022,0.005,-0.005,0,89.841,0.02,-0.02,0,0.073,0.008,-0.008,0,nul,nul,nul,nul,0.785,0.045,-0.045,0,0.19,0.02,-0.02,0,0.99,0.08,0,0,0.95,0.12,0,0,nul,nul,nul,nul,nul
707,20.8613,0.0002,-0.0002,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.491,0.098,-0.098,0,nul,nul,nul,nul,1.21,0.17,0,0,1.22,0.24,0,0,nul,nul,nul,nul,nul
708,42.6318,0.0005,-0.0005,0,nul,nul,nul,nul,nul,nul,nul,nul,4.7,nul,nul,1,nul,nul,nul,nul,0.473,0.098,-0.098,0,nul,nul,nul,nul,1.21,0.17,0,0,1.22,0.24,0,0,nul,nul,nul,nul,nul
709,5.90124,0.0001,-0.0001,0,nul,nul,nul,nul,nul,nul,nul,nul,4.1,nul,nul,1,nul,nul,nul,nul,0.196,0.018,-0.018,0,nul,nul,nul,nul,0.54,0.02,0,0,0.53,0.02,0,0,6.1,M1 V,nul,0,0
710,8.7522,0.0003,-0.0003,0,nul,nul,nul,nul,nul,nul,nul,nul,0.5,nul,nul,1,nul,nul,nul,nul,0.178,0.018,-0.018,0,nul,nul,nul,nul,0.54,0.02,0,0,0.53,0.02,0,0,6.1,M1 V,nul,0,0
711,22.7802,0.0005,-0.0005,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.241,0.009,-0.009,0,nul,nul,nul,nul,0.54,0.02,0,0,0.53,0.02,0,0,6.1,M1 V,nul,0,0
712,2.896,0.0003,-0.0003,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.134,0.009,-0.009,0,nul,nul,nul,nul,0.54,0.02,0,0,0.53,0.02,0,0,6.1,M1 V,nul,0,0
713,0.74296,0.00007,-0.00007,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.072,0.004,-0.004,0,nul,nul,nul,nul,0.54,0.02,0,0,0.53,0.02,0,0,6.1,M1 V,nul,0,0
714,5.66793,0.00012,-0.00012,0,0,nul,nul,0,86.39,0.96,-1.62,0,nul,nul,nul,nul,nul,nul,nul,nul,0.155,0.016,-0.016,0,nul,nul,nul,nul,1.29,0.06,0,0,1.82,0.14,0,0,nul,nul,nul,nul,nul
715,13.17562,0.00014,-0.00014,0,0,nul,nul,0,88.19,0.58,-1.06,0,nul,nul,nul,nul,nul,nul,nul,nul,0.285,0.027,-0.027,0,nul,nul,nul,nul,1.29,0.06,0,0,1.82,0.14,0,0,nul,nul,nul,nul,nul
716,21.77596,0.00011,-0.00011,0,0,nul,nul,0,88.71,0.61,-0.48,0,nul,nul,nul,nul,nul,nul,nul,nul,0.477,0.044,-0.044,0,nul,nul,nul,nul,1.29,0.06,0,0,1.82,0.14,0,0,nul,nul,nul,nul,nul
717,31.7844,0.00039,-0.00039,0,0,nul,nul,0,88.94,0.45,-0.35,0,nul,nul,nul,nul,nul,nul,nul,nul,0.359,0.034,-0.034,0,nul,nul,nul,nul,1.29,0.06,0,0,1.82,0.14,0,0,nul,nul,nul,nul,nul
718,41.02902,0.00042,-0.00042,0,0,nul,nul,0,89.17,0.33,-0.42,0,nul,nul,nul,nul,nul,nul,nul,nul,0.398,0.037,-0.037,0,nul,nul,nul,nul,1.29,0.06,0,0,1.82,0.14,0,0,nul,nul,nul,nul,nul
719,288.822,0.063,-0.081,0,0.182,0.016,-0.02,0,90.355,0.026,-0.018,0,0.22,0.011,-0.01,0,nul,nul,nul,nul,0.764,0.012,-0.014,0,0.613,0.045,-0.041,0,1.05,0,0,0,1.16,0,0,0,nul,nul,nul,nul,nul
720,131.458,0.077,-0.105,0,0.042,0.007,-0.004,0,90.76,0.12,-0.09,0,0.127,0.02,-0.02,0,nul,nul,nul,nul,0.728,0.014,-0.014,0,0.41,0.07,-0.069,0,0.89,0.01,0,0,1.03,0,0,0,nul,nul,nul,nul,nul
721,13.83989,0.00082,-0.0006,0,0.039,nul,nul,1,90.01,0.69,-0.71,0,0.014,0.001,-0.001,0,nul,nul,nul,nul,0.133,0.003,-0.003,0,7.46,0.74,-0.59,0,1.07,0.04,0,0,1.63,0.02,0,0,nul,nul,nul,nul,nul
722,16.23855,0.00038,-0.00054,0,0.033,nul,nul,1,89.98,0.54,-0.53,0,0.025,0.002,-0.001,0,nul,nul,nul,nul,0.328,0.005,-0.005,0,0.89,0.07,-0.05,0,1.07,0.04,0,0,1.63,0.02,0,0,nul,nul,nul,nul,nul
723,13.367308,0.000058,-0.000085,0,nul,nul,nul,nul,88.63,0.3,-0.53,0,nul,nul,nul,nul,nul,nul,nul,nul,0.027,0.005,-0.007,0,nul,nul,nul,nul,0.8,0.07,0,0,0.77,0.03,0,0,nul,nul,nul,nul,nul
724,21.301886,0.000046,-0.000044,0,nul,nul,nul,nul,89.07,0.19,-0.33,0,nul,nul,nul,nul,nul,nul,nul,nul,0.066,0.006,-0.007,0,nul,nul,nul,nul,0.8,0.07,0,0,0.77,0.03,0,0,nul,nul,nul,nul,nul
725,39.792187,0.00004,-0.000043,0,nul,nul,nul,nul,89.335,0.043,-0.047,0,nul,nul,nul,nul,nul,nul,nul,nul,0.178,0.01,-0.012,0,nul,nul,nul,nul,0.8,0.07,0,0,0.77,0.03,0,0,nul,nul,nul,nul,nul
726,105.599,0.038,-0.053,0,0.032,nul,nul,1,89.442,0.03,-0.026,0,0.384,nul,nul,1,nul,nul,nul,nul,0.384,0.01,-0.01,0,nul,nul,nul,nul,0.94,0.06,0,0,1.75,0.03,0,0,4.4,G4 V,nul,0,0
727,21.0874,0.0002,-0.0002,0,0.121,0.022,-0.023,0,88.83,0.59,-0.4,0,18,0.93,-0.91,0,nul,nul,nul,nul,1.22,0.12,-0.1,0,12.4,3.4,-2.6,0,1.1,0.07,0,0,1.39,0.11,0,0,3.7,F7 IV,nul,0,0
728,6.87349,0.00064,-0.00064,0,0,nul,nul,0,89.7,0.3,-0.1,0,2.2,0.4,-0.4,0,nul,nul,nul,nul,1.17,0.04,-0.04,0,1.68,0.53,-0.43,0,1.48,0.06,0,0,2.13,0.06,0,0,3.5,F5 IV,nul,0,0
729,1.855558,0.000007,-0.000007,0,0,nul,nul,0,88.3,0.7,-0.7,0,0.55,0.09,-0.09,0,nul,nul,nul,nul,0.89,0.05,-0.05,0,1.1,0.18,-0.18,0,1.12,0.07,0,0,1.02,0.03,0,0,4.6,G6 V,nul,0,0
