rowid,kepoi_name,Planet (earth radi)
995,K01095.01,8.520516605
996,K01096.01,10.33339248
997,K01097.01,2.166495878
998,K01098.01,2.136681715
999,K01099.01,6.065052681
1000,K01100.01,1.737958232
1001,K01101.01,0.93403515
1002,K01102.01,2.867052273
1003,K00145.01,15.22606052
1004,K01102.02,2.766754369
1005,K01285.01,6.948993484
1006,K01286.01,7.688341054
1007,K01287.01,18.40833477
1008,K01288.01,10.87345475
1009,K01289.01,9.802634843
1010,K01290.01,26.21025359
1011,K01291.01,4.863094135
1012,K01292.01,7.312660752
1013,K01293.01,31.48506713
1014,K01294.01,3.685816911
1015,K00017.01,11.0755642
1016,K00157.03,4.190582712
1017,K01295.01,2.653788176
1018,K01296.01,22.1082943
1019,K01297.01,2.000169977
1020,K01298.01,2.769200659
1021,K01298.02,2.089262998
1022,K01299.01,9.639989299
1023,K01475.02,1.833756709
1024,K01475.03,1.141543911
1025,K01476.01,4.260258303
1026,K00172.02,1.751500196
1027,K01477.01,8.247929968
1028,K01478.01,5.260299607
1029,K01479.01,2.1704711
1030,K01480.01,2.736787313
1031,K01480.02,1.108475308
1032,K01481.01,3.221895423
1033,K01482.01,8.776066578
1034,K01484.01,2.070610034
1035,K01485.01,1.414796726
1036,K01486.01,9.66546785
1037,K00173.01,2.49228933
1038,K01655.01,1.526179383
1039,K01656.01,2.237481982
1040,K00191.01,11.07121112
1041,K01659.01,2.673009029
1042,K01660.01,1.977672843
1043,K01661.01,86.10068305
1044,K01662.01,1.618483159
1045,K01665.01,1.152552218
1046,K01665.02,0.955516637
1047,K01669.01,2.228417602
1048,K01672.01,1.892380309
1049,K01675.01,9.110247311
1050,K01677.01,2.181457565
1051,K00191.02,2.331489425
1052,K01677.02,0.808531719
1053,K01680.01,0.863300228
1054,K01681.01,1.263443433
1055,K01683.01,1.805635291
1056,K01684.01,7.261332339
1057,K01685.01,3.608278244
1058,K01686.01,1.332551134
1059,K01102.03,3.033400016
1060,K01102.04,1.68060146
1061,K01103.01,5.843739852
1062,K01104.01,1.491560006
1063,K01105.01,2.086991442
1064,K01106.01,2.52752028
1065,K01106.02,2.221187941
1066,K01107.01,124.2256811
1067,K01108.01,2.379563398
1068,K00146.01,18.0772119
1069,K01108.02,1.011977891
1070,K01108.03,1.247280443
1071,K01109.01,0.87367512
1072,K01110.01,1.625035723
1073,K01111.01,1.660419565
1074,K01300.01,1.338186339
1075,K01301.01,2.552223444
1076,K01301.02,2.354314187
1077,K01302.01,2.673445866
1078,K00157.04,2.435631499
1079,K01303.01,4.298656324
1080,K01304.01,1.55394041
1081,K01305.01,1.266566821
1082,K01305.02,1.130448237
1083,K01306.01,1.328466703
1084,K01306.02,1.494017218
1085,K01306.03,1.468626034
1086,K01306.04,1.787539295
1087,K01307.01,3.090625736
1088,K01486.02,2.795148811
1089,K01487.01,2.88760548
1090,K01488.01,2.058323977
1091,K01489.01,2.039310623
1092,K01490.01,4.237542749
1093,K01491.01,2.54217618
1094,K01492.01,22.85424904
1095,K01493.01,1.835558664
1096,K01494.01,2.299949753
1097,K01495.01,2.752950302
1098,K00174.01,1.941930794
1099,K01496.01,11.12297637
1100,K01497.01,1.866170056
1101,K01498.01,2.160052524
1102,K01498.02,1.349773455
1103,K01715.01,1.880585695
1104,K01716.01,1.812002198
1105,K01717.01,1.564096883
1106,K01718.01,3.809562071
1107,K01720.01,2.623646385
1108,K01721.01,2.337299364
1109,K00192.01,10.13158445
1110,K01722.01,1.7673574
1111,K01723.01,3.438785271
1112,K01724.01,3.408315851
1113,K01725.01,1.149974876
1114,K01726.01,1.842711879
1115,K01727.01,5.77008904
1116,K01728.01,19.94643982
1117,K01731.01,2.508321269
1118,K01732.01,3.229103243
1119,K01733.01,2.354554448
1120,K00193.01,14.00983922
1121,K01736.01,2.484295203
1122,K01738.01,1.256890869
1123,K01739.01,2.059689095
1124,K01112.01,2.144260846
1125,K01113.01,2.900055351
1126,K01113.02,3.16661363
1127,K01114.01,1.889759284
1128,K01115.01,2.143867693
1129,K00147.01,44.18611918
1130,K01116.01,1.570977075
1131,K01117.01,2.205199686
1132,K01118.01,2.70315082
1133,K01119.01,0.632715522
1134,K01119.02,0.65944998
1135,K01120.01,30.66216345
1136,K01121.01,58.90754495
1137,K01122.01,39.35862731
1138,K01123.01,6.757877051
1139,K01124.01,17.30531993
1140,K01307.02,2.61010442
1141,K00157.05,3.386037136
1142,K01308.01,2.156219275
1143,K01309.01,2.774333501
1144,K01310.01,2.170208997
1145,K01311.01,4.195737395
1146,K01312.01,1.686771791
1147,K01313.01,1.541162911
1148,K01314.01,3.472825838
1149,K01315.01,1.473027173
1150,K01316.01,1.468909979
1151,K01316.02,1.466900526
1152,K00157.06,1.717907388
1153,K01317.01,48.22686661
1154,K01318.01,59.19148936
1155,K01499.01,2.474641093
1156,K01499.02,0.658095784
1157,K01499.03,0.94846171
1158,K01500.01,1.742981864
1159,K01501.01,1.440690272
1160,K01502.01,2.171082673
1161,K00175.01,2.552005025
1162,K01503.01,3.971836304
1163,K01504.01,1.939558766
1164,K01505.01,2.232392824
1165,K01506.01,3.154141917
1166,K01507.01,2.823062731
1167,K01508.01,3.005311361
1168,K01509.01,3.02728429
1169,K00930.01,3.361465023
1170,K00931.01,11.08816041
1171,K00932.01,2.979232158
1172,K00127.01,10.93042602
1173,K00933.01,0.076959857
1174,K00934.01,3.988763759
1175,K00934.02,2.531910497
1176,K00934.03,2.90365926
1177,K00935.01,5.693030894
1178,K00935.02,5.279837167
1179,K00935.03,4.184685405
1180,K00935.04,1.957960548
1181,K00936.01,2.578390013
1182,K00936.02,1.473365722
1183,K00128.01,11.97524645
1184,K00937.01,2.436243071
1185,K00015.01,20.65695611
1186,K00148.01,2.141272877
1187,K01125.01,5.654316166
1188,K01126.01,2.952279281
1189,K01127.01,2.677759637
1190,K01127.02,1.700936249
1191,K01127.03,1.38018827
1192,K01128.01,1.409521913
1193,K01129.01,1.498789668
1194,K01130.01,21.68645119
1195,K01132.01,13.48028289
1196,K01133.01,24.47382429
1197,K00148.02,3.144994539
1198,K01134.01,17.69847374
1199,K01134.02,8.362927455
1200,K01135.01,56.71800589
1201,K01136.01,202.9675078
1202,K01138.01,37.34961137
1203,K01139.01,4.013445081
1204,K01319.01,40.40747429
1205,K01320.01,8.223467064
1206,K01321.01,11.7513672
1207,K01322.01,15.10584282
1208,K01323.01,6.3641772
1209,K01324.01,3.276827746
1210,K01325.01,4.632225485
1211,K01326.01,37.56803015
1212,K00158.01,6.830337481
1213,K01327.01,5.325049855
1214,K01328.01,5.871096805
1215,K01329.01,2.874937191
1216,K01330.01,1.920337913
1217,K01331.01,1.665443197
1218,K01332.01,3.076974562
1219,K01332.02,1.64523946
1220,K01332.03,2.863470205
1221,K01333.01,1.458054565
1222,K01334.01,1.850007066
1223,K01510.01,1.471312585
1224,K01511.01,1.735883254
1225,K01512.01,2.216950616
1226,K00176.01,2.630177106
1227,K01513.01,2.237481982
1228,K01514.01,0.942356905
1229,K01515.01,0.997616856
1230,K01515.02,1.493438408
1231,K01516.01,3.049890634
1232,K01517.01,3.185594222
1233,K01518.01,1.967625579
1234,K01519.01,1.457726937
1235,K01520.01,1.948841564
1236,K01521.01,1.925689173
1237,K00177.01,1.838299819
1238,K00938.01,2.926811651
1239,K00938.02,1.284302426
1240,K00938.03,1.616298972
1241,K00939.01,1.538618332
1242,K00939.02,1.536674405
1243,K00939.03,1.106094543
1244,K00939.04,1.618319345
1245,K00940.01,3.513135024
1246,K00941.01,3.448286488
1247,K00129.01,11.81012185
1248,K00941.02,1.973959724
1249,K00941.03,4.250975504
1250,K00942.01,2.712761247
1251,K00943.01,2.093107168
1252,K00944.01,4.391396938
1253,K01140.01,13.37716739
1254,K01141.01,1.577562401
1255,K01142.01,1.68095093
1256,K01143.01,2.584331004
1257,K00148.03,2.352684783
1258,K01144.01,1.861255633
1259,K01145.01,2.709091811
1260,K01146.01,1.146163469
1261,K01147.01,1.400828845
1262,K01148.01,1.867567936
1263,K01148.02,1.583798257
1264,K01149.01,0.964537332
1265,K01150.01,1.099913292
1266,K01151.01,1.460817563
1267,K00159.01,2.774628366
1268,K01335.01,8.595565298
1269,K01336.01,2.559322054
1270,K01336.02,2.581939319
1271,K01336.03,2.690264112
1272,K01336.04,1.703437144
1273,K01337.01,1.129498116
1274,K01338.01,1.480158546
1275,K01338.02,1.629993829
1276,K01338.03,1.205103776
1277,K01339.01,1.654522258
1278,K00159.02,1.332081534
1279,K01340.01,1.538105048
1280,K01341.01,1.645304985
1281,K01522.01,2.313710136
1282,K01523.01,1.456645764
1283,K01524.01,1.013681558
1284,K01525.01,2.22745656
1285,K01526.01,1.425837795
1286,K01527.01,4.188180105
1287,K01528.01,0.952600746
1288,K01529.01,2.226102363
1289,K01529.02,1.232864803
1290,K01530.01,1.89389832
1291,K00178.01,1.319686268
1292,K01531.01,1.459758232
1293,K01532.01,2.161100934
1294,K01533.01,1.65779854
1295,K00945.01,2.556766554
1296,K00945.02,2.963418639
1297,K00946.01,9.445520138
1298,K00947.01,2.487484117
1299,K00948.01,2.501987124
1300,K00130.01,22.22662267
1301,K00949.01,3.127178119
1302,K00950.01,10.42075999
1303,K00951.01,3.067036508
1304,K00951.02,2.361543849
1305,K00952.01,2.151687085
1306,K00952.02,1.99717764
1307,K00952.03,2.489318835
1308,K00952.04,1.110178975
1309,K00952.05,0.858385805
1310,K01151.02,1.149374225
1311,K00149.01,5.497032802
1312,K01152.01,19.56206973
1313,K01153.01,24.07193374
1314,K01154.01,24.73496578
1315,K01155.01,33.07764582
1316,K01156.01,6.358389103
1317,K01157.01,157.4809451
1318,K01158.01,1.959216456
1319,K01159.01,4.218103478
1320,K01160.01,2.884569459
1321,K01161.01,1.669593154
1322,K00150.01,3.520310081
1323,K01161.02,2.027363115
1324,K01161.03,1.257699019
1325,K01162.01,4.437996585
1326,K01342.01,1.408222321
1327,K01342.02,2.135545937
1328,K01343.01,1.897513151
1329,K01344.01,1.108038471
1330,K01345.01,56.42521551
1331,K01346.01,31.51105896
1332,K01347.01,15.14560596
1333,K01348.01,21.0533862
1334,K00160.01,4.358819777
1335,K01349.01,53.81838738
1336,K01350.01,8.923881487
1337,K01352.01,4.554686818
1338,K01353.01,18.60884321
1339,K01353.02,3.802365172
1340,K01354.01,2.904969773
1341,K01355.01,5.189084164
1342,K01356.01,9.075300306
1343,K01357.01,2.81782068
1344,K01358.01,2.136572505
1345,K01534.01,1.637791379
1346,K01534.02,0.95160694
1347,K01535.01,2.229400487
1348,K01536.01,1.286049776
1349,K01537.01,0.822674335
1350,K01538.01,189.424779
1351,K01539.01,29.999601
1352,K00003.01,4.675625296
1353,K00020.01,17.65706154
1354,K00179.01,3.74011582
1355,K01540.01,35.72457565
1356,K01541.01,23.83822564
1357,K01542.01,21.38756693
1358,K01543.01,15.8290274
1359,K01544.01,54.40811808
1360,K00953.01,4.523125304
1361,K00013.01,22.99654887
1362,K00131.01,8.998810049
1363,K00954.01,2.891973856
1364,K00954.02,3.060920782
1365,K00955.01,2.797485891
1366,K00956.01,3.168557557
1367,K00957.01,3.748066264
1368,K00958.01,3.088441548
1369,K00959.01,5.391318113
1370,K00960.01,15.11580272
1371,K00961.01,3.465716307
1372,K00961.02,3.190541407
1373,K00132.01,14.53096459
1374,K00961.03,3.078984015
1375,K00964.01,22.77749668
1376,K00965.01,53.80200597
1377,K00966.01,56.22099395
1378,K01163.01,1.798678653
1379,K01163.02,1.641417131
1380,K01164.01,1.061471587
1381,K01165.01,3.25826215
1382,K01165.02,1.050310387
1383,K01166.01,2.500348983
1384,K01167.01,1.109698453
1385,K00150.02,3.658459959
1386,K01168.01,2.797944571
1387,K01169.01,1.489430423
1388,K01170.01,2.090267724
1389,K01171.01,1.340654471
1390,K01172.01,1.729876737
1391,K01173.01,1.180225877
1392,K01174.01,2.365508149
1393,K00161.01,2.68419207
1394,K01358.02,1.573161262
1395,K01358.03,1.126822486
1396,K01358.04,1.082920311
1397,K01359.01,3.489414744
1398,K01359.02,7.314408102
1399,K01360.01,2.530381566
1400,K01360.02,2.216950616
1401,K01360.03,0.779755044
1402,K01361.01,2.333149407
1403,K01362.01,2.67453796
1404,K00162.01,2.534007317
1405,K01363.01,2.067115333
1406,K01363.02,1.759035644
1407,K01364.01,3.036894716
1408,K01364.02,2.704373966
1409,K01545.01,10.8628396
1410,K01546.01,9.513972584
1411,K01547.01,11.30186135
1412,K01548.01,8.625619722
1413,K01549.01,74.2405433
1414,K00179.02,4.951990579
1415,K01550.01,11.41784172
1416,K01551.01,10.50804014
1417,K01552.01,10.78587974
1418,K01553.01,7.41684651
1419,K01554.01,2.811049698
1420,K01555.01,8.941191175
1421,K01556.01,13.0155751
1422,K01557.01,2.846324331
1423,K01557.02,2.378034467
1424,K01557.03,2.590228311
1425,K00180.01,2.535929403
1426,K01557.04,1.068286253
1427,K00967.01,25.47199812
1428,K00968.01,1.98542671
1429,K00969.01,49.87156002
1430,K00970.01,70.0687446
1431,K00971.01,212.3904216
1432,K00972.01,6.109959582
1433,K00133.01,8.13828374
1434,K00972.02,1.722013661
1435,K00974.01,3.235950671
1436,K00975.01,1.724372584
1437,K00976.01,88.67802465
1438,K00977.01,63.64504828
1439,K00978.01,12.60931617
1440,K00979.01,0.622165895
1441,K00980.01,76.27183795
1442,K00981.01,3.06787742
1443,K00982.01,1.874033132
1444,K00134.01,13.22958182
1445,K00983.01,7.595076235
1446,K01175.01,1.956923059
1447,K01175.02,1.65059072
1448,K01176.01,9.860493978
1449,K00151.01,5.956280129
1450,K01177.01,22.02971814
1451,K01178.01,17.59264984
1452,K01179.01,24.9368721
1453,K01180.01,11.53227132
1454,K01181.01,9.415050718
1455,K01182.01,11.44077569
1456,K01183.01,8.072758106
1457,K01184.01,4.90489949
1458,K01185.01,10.10929481
1459,K01186.01,4.658435738
1460,K00152.01,6.05456858
1461,K01187.01,3.538384235
1462,K01188.01,2.24316087
1463,K01364.03,2.537152548
1464,K01364.04,1.874033132
1465,K01364.05,1.537668211
1466,K01365.01,1.556889063
1467,K01366.01,2.636314674
1468,K01366.02,3.239696553
1469,K00018.01,17.36365959
1470,K00163.01,2.247966083
1471,K01367.01,1.412241226
1472,K01368.01,50.12710999
1473,K01369.01,1.479088294
1474,K01370.01,1.862238518
1475,K01371.01,1.835591427
1476,K01372.01,2.207121771
1477,K01373.01,1.308219282
1478,K01374.01,1.757725132
1479,K01375.01,6.78600939
1480,K01376.01,2.493294057
1481,K01558.01,36.75988066
1482,K01559.01,1.549648481
1483,K01560.01,16.97441548
1484,K01561.01,25.42394598
1485,K01562.01,2.308468085
1486,K01563.01,3.553455131
1487,K01563.02,3.135401586
1488,K01563.03,2.109270158
1489,K01563.04,3.600961215
1490,K00181.01,17.22144712
1491,K01564.01,5.111654707
1492,K01565.01,2.726849258
1493,K01566.01,1.737739813
1494,K01567.01,2.565983827
1495,K01567.02,2.018189527
1496,K01567.03,2.316112742
1497,K01567.04,2.815854911
1498,K01568.01,1.624380466
1499,K01569.01,2.875920075
1500,K00984.01,3.195029913
1501,K00985.01,2.388387517
1502,K00986.01,2.04439978
1503,K00986.02,1.690561357
1504,K00987.01,1.281856136
1505,K00988.01,2.205889889
1506,K00988.02,2.170986568
1507,K00989.01,51.37209704
1508,K00989.02,3.131863202
1509,K00135.01,10.56366485
1510,K00989.03,3.563939232
1511,K00990.01,107.0688859
1512,K00991.01,2.657610505
1513,K00992.01,1.854812279
1514,K00993.01,1.691435032
1515,K00993.02,1.307017979
1516,K01189.01,6.006516448
1517,K01190.01,26.11447696
1518,K01191.01,2.981088718
1519,K01192.01,48.25635314
1520,K01193.01,10.2219989
1521,K01194.01,1.951899427
1522,K01194.02,1.492237104
1523,K01194.03,1.152486692
1524,K00152.02,3.098161184
1525,K01196.01,2.10533862
1526,K01197.01,2.386771218
1527,K01198.01,2.849775347
1528,K01198.02,1.894870283
1529,K01198.03,2.801220853
1530,K01198.04,1.456634843
1531,K01199.01,2.261835676
1532,K01200.01,27.81519479
1533,K01201.01,1.211568972
1534,K00164.01,3.242863626
1535,K01377.01,1.82237709
1536,K01378.01,1.199293837
1537,K01378.02,0.602888253
1538,K01379.01,1.151776831
1539,K01380.01,0.579246604
1540,K01381.01,27.89397844
1541,K01382.01,24.1435751
1542,K01383.01,28.1656368
1543,K01384.01,38.0594724
1544,K01385.01,63.55986496
1545,K00165.01,2.746900102
1546,K01386.01,40.8879956
1547,K01387.01,46.54941038
1548,K01388.01,17.8931504
1549,K01389.01,23.19825862
1550,K01390.01,6.362670111
1551,K01570.01,2.857441847
1552,K00182.01,13.17189742
1553,K01571.01,2.235516213
1554,K01572.01,2.479817618
1555,K01573.01,5.800765957
1556,K01573.02,1.625712821
1557,K01574.01,6.237112075
1558,K01574.02,3.219274397
1559,K01574.03,0.783468164
1560,K01575.01,2.471408495
1561,K01576.01,3.183344508
1562,K01576.02,2.834638926
1563,K00183.01,12.42847634
1564,K01576.03,1.642290806
1565,K01577.01,1.458775347
1566,K01578.01,1.252194865
1567,K00994.01,1.2781867
1568,K00995.01,3.112467614
1569,K00996.01,8.020337599
1570,K00997.01,6.839565675
1571,K00136.01,60.06516448
1572,K00998.01,28.10368231
1573,K00999.01,2.657282877
1574,K00999.02,2.884329198
1575,K01000.01,0.985614744
1576,K01001.01,4.790087658
1577,K01001.02,3.744495117
1578,K01002.01,1.359394803
1579,K01003.01,14.31309186
1580,K01004.01,20.31403863
1581,K01005.01,4.746109037
1582,K00137.01,4.755037996
1583,K01202.01,1.163473157
1584,K00152.03,2.931180027
1585,K01203.01,2.904969773
1586,K01203.02,2.417349847
1587,K01203.03,2.780471069
1588,K01204.01,2.032779901
1589,K01205.01,2.242068776
1590,K01206.01,6.259008558
1591,K01207.01,2.653788176
1592,K01208.01,6.536181989
1593,K01209.01,7.519066499
1594,K01210.01,2.136965659
1595,K00016.01,127.3425171
1596,K00152.04,3.003258224
1597,K01211.01,1.36948575
1598,K01391.01,8.733256497
1599,K01392.01,3.74697417
1600,K01393.01,2.313054879
1601,K01394.01,3.466306038
1602,K01395.01,3.170567009
1603,K00166.01,2.564018058
1604,K01396.01,2.663180184
1605,K01396.02,1.739814792
1606,K01397.01,3.564594488
1607,K01398.01,3.29943409
1608,K01399.01,2.369843762
1609,K01400.01,3.235328178
1610,K01401.01,1.430096962
1611,K01402.01,2.248577656
1612,K01403.01,1.883861977
1613,K01404.01,1.865514799
1614,K01579.01,9.204167386
1615,K01580.01,9.216180419
1616,K01581.01,2.335333595
1617,K01581.02,2.89085992
1618,K01582.01,6.985032582
1619,K01583.01,2.160423836
1620,K01584.01,1.365030007
1621,K00184.01,13.00203313
1622,K01585.01,2.376177907
1623,K01586.01,1.54998703
1624,K01587.01,17.88849808
1625,K01588.01,1.241841815
1626,K01589.01,2.217092589
1627,K01589.02,2.362199105
1628,K01006.01,30.4694198
1629,K01007.01,2.129910733
1630,K01008.01,161.2804271
1631,K01009.01,1.352230667
1632,K01010.01,0.902943236
1633,K01011.01,21.93274021
1634,K01012.01,3.601725681
1635,K01013.01,2.614909633
1636,K01014.01,2.752076627
1637,K01015.01,2.481848913
1638,K00137.02,6.012153837
1639,K01015.02,1.31110241
1640,K01016.01,2.383713355
1641,K01017.01,3.361465023
1642,K01018.01,3.060702363
1643,K01019.01,2.061720389
1644,K01020.01,58.59083772
1645,K01021.01,1.992962157
1646,K02209.01,1.155216927
1647,K02210.01,1.428720923
1648,K02212.01,1.828602026
1649,K02213.01,1.616298972
1650,K02214.01,1.128788255
1651,K02215.01,0.812596492
1652,K02216.01,2.394088247
1653,K02217.01,1.913348512
1654,K02218.01,1.463187407
1655,K02218.02,1.425182539
1656,K00232.03,1.818871469
1657,K02219.01,1.079130745
1658,K02220.01,1.192806799
1659,K02220.02,1.387723718
1660,K02220.03,1.162086198
1661,K02221.01,2.166605088
1662,K02222.01,4.320989644
1663,K02223.01,1.538148732
1664,K02224.01,1.396394944
1665,K02224.02,2.047020806
1666,K02225.01,1.126942616
1667,K00232.04,1.850651401
1668,K02522.01,0.986160791
1669,K02523.01,1.880585695
1670,K02524.01,1.887138259
1671,K02525.01,1.815606108
1672,K02526.01,1.250229096
1673,K02527.01,0.5710559
1674,K02528.01,5.382930831
1675,K02529.01,1.764179406
1676,K00248.04,1.978055076
1677,K02530.01,1.602254644
1678,K02531.01,2.101188663
1679,K02532.01,1.632461961
1680,K02533.01,3.120767528
1681,K02534.01,1.151809594
1682,K02534.02,1.106138227
1683,K02535.01,1.659327471
1684,K02536.01,2.73862203
1685,K02537.01,1.529586716
1686,K02538.01,3.270384392
1687,K00249.01,1.939325058
1688,K02539.01,1.095151763
1689,K02744.01,2.71931381
1690,K02745.01,2.235516213
1691,K02746.01,35.12173981
1692,K02747.01,1.596204444
1693,K02748.01,1.284302426
1694,K02748.02,1.284302426
1695,K02749.01,0.620702489
1696,K02750.01,3.906419879
1697,K02751.01,2.381463641
1698,K00264.01,1.163724339
1699,K02752.01,0.929590327
1700,K02753.01,0.880882939
1701,K02754.01,0.725696396
1702,K00209.02,5.739008047
1703,K01927.01,1.268576274
1704,K01928.01,2.774388106
1705,K01929.01,2.002638109
1706,K01929.02,1.43182247
1707,K01930.01,2.211391858
1708,K01930.02,2.140482201
1709,K01930.03,2.460400188
1710,K01930.04,1.358826914
1711,K01931.01,1.5817342
1712,K01931.02,1.37053416
1713,K00210.01,19.79529403
1714,K01931.03,1.238194222
