rowid,koi_pdisposition,koi_disposition,koi_prad,
1531,CANDIDATE,CANDIDATE,2.26,1
2025,CANDIDATE,CANDIDATE,2.26,1
2310,CANDIDATE,CONFIRMED,2.26,1
2944,CANDIDATE,CONFIRMED,2.26,1
4775,FALSE POSITIVE,FALSE POSITIVE,2.26,0
5035,FALSE POSITIVE,FALSE POSITIVE,2.26,0
5329,FALSE POSITIVE,FALSE POSITIVE,2.26,0
6242,FALSE POSITIVE,FALSE POSITIVE,2.26,0
6502,FALSE POSITIVE,FALSE POSITIVE,2.26,0
7011,NOT DISPOSITIONED,NOT DISPOSITIONED,2.26,0
6699,CANDIDATE,CANDIDATE,2.262,1
5911,NOT DISPOSITIONED,NOT DISPOSITIONED,2.267,0
375,CANDIDATE,CANDIDATE,2.268,1
164,FALSE POSITIVE,FALSE POSITIVE,2.27,0
604,CANDIDATE,CANDIDATE,2.27,1
931,CANDIDATE,CANDIDATE,2.27,1
2280,CANDIDATE,CONFIRMED,2.27,1
3244,CANDIDATE,CONFIRMED,2.27,1
3452,CANDIDATE,CONFIRMED,2.27,1
4035,CANDIDATE,CANDIDATE,2.27,1
6382,CANDIDATE,CANDIDATE,2.27,1
6383,CANDIDATE,CANDIDATE,2.27,1
6517,NOT DISPOSITIONED,NOT DISPOSITIONED,2.27,0
6580,NOT DISPOSITIONED,NOT DISPOSITIONED,2.27,0
6593,CANDIDATE,CANDIDATE,2.27,1
15,CANDIDATE,CANDIDATE,2.271,1
4,CANDIDATE,CANDIDATE,2.272,1
3950,CANDIDATE,CANDIDATE,2.279,1
513,CANDIDATE,CONFIRMED,2.28,1
959,CANDIDATE,CONFIRMED,2.28,1
3355,CANDIDATE,CANDIDATE,2.28,1
3767,CANDIDATE,CANDIDATE,2.28,1
6137,CANDIDATE,CANDIDATE,2.28,1
6143,NOT DISPOSITIONED,NOT DISPOSITIONED,2.28,0
6621,CANDIDATE,CANDIDATE,2.28,1
6793,FALSE POSITIVE,FALSE POSITIVE,2.28,0
6836,FALSE POSITIVE,FALSE POSITIVE,2.28,0
5344,FALSE POSITIVE,FALSE POSITIVE,2.286,0
5077,CANDIDATE,CANDIDATE,2.288,1
65,CANDIDATE,CANDIDATE,2.29,1
258,CANDIDATE,CANDIDATE,2.29,1
464,CANDIDATE,CANDIDATE,2.29,1
473,CANDIDATE,CONFIRMED,2.29,1
1724,CANDIDATE,CANDIDATE,2.29,1
2479,CANDIDATE,CONFIRMED,2.29,1
2837,CANDIDATE,CONFIRMED,2.29,1
3003,CANDIDATE,CANDIDATE,2.29,1
3338,CANDIDATE,CANDIDATE,2.29,1
3467,CANDIDATE,CONFIRMED,2.29,1
3695,CANDIDATE,CONFIRMED,2.29,1
3720,CANDIDATE,CONFIRMED,2.29,1
6081,FALSE POSITIVE,FALSE POSITIVE,2.29,0
6384,FALSE POSITIVE,FALSE POSITIVE,2.29,0
6931,FALSE POSITIVE,FALSE POSITIVE,2.29,0
5241,FALSE POSITIVE,FALSE POSITIVE,2.296,0
46,FALSE POSITIVE,FALSE POSITIVE,2.3,0
48,FALSE POSITIVE,FALSE POSITIVE,2.3,0
52,FALSE POSITIVE,FALSE POSITIVE,2.3,0
150,CANDIDATE,CONFIRMED,2.3,1
192,CANDIDATE,CANDIDATE,2.3,1
260,CANDIDATE,CONFIRMED,2.3,1
323,CANDIDATE,CANDIDATE,2.3,1
327,CANDIDATE,CANDIDATE,2.3,1
339,CANDIDATE,CONFIRMED,2.3,1
487,FALSE POSITIVE,FALSE POSITIVE,2.3,0
497,CANDIDATE,CONFIRMED,2.3,1
566,FALSE POSITIVE,FALSE POSITIVE,2.3,0
777,FALSE POSITIVE,FALSE POSITIVE,2.3,0
904,CANDIDATE,CANDIDATE,2.3,1
913,CANDIDATE,CANDIDATE,2.3,1
962,FALSE POSITIVE,FALSE POSITIVE,2.3,0
1051,CANDIDATE,CANDIDATE,2.3,1
1096,CANDIDATE,CANDIDATE,2.3,1
1119,CANDIDATE,CANDIDATE,2.3,1
1485,FALSE POSITIVE,FALSE POSITIVE,2.3,0
1600,CANDIDATE,CANDIDATE,2.3,1
1616,CANDIDATE,CANDIDATE,2.3,1
1720,CANDIDATE,CANDIDATE,2.3,1
1730,CANDIDATE,CONFIRMED,2.3,1
1749,CANDIDATE,CANDIDATE,2.3,1
1894,CANDIDATE,CANDIDATE,2.3,1
1906,CANDIDATE,CANDIDATE,2.3,1
1919,CANDIDATE,CANDIDATE,2.3,1
2027,CANDIDATE,CANDIDATE,2.3,1
2080,CANDIDATE,CANDIDATE,2.3,1
2099,CANDIDATE,CANDIDATE,2.3,1
2136,FALSE POSITIVE,FALSE POSITIVE,2.3,0
2188,CANDIDATE,CANDIDATE,2.3,1
2300,CANDIDATE,CANDIDATE,2.3,1
2381,CANDIDATE,CANDIDATE,2.3,1
2447,CANDIDATE,CANDIDATE,2.3,1
2465,CANDIDATE,CANDIDATE,2.3,1
2482,CANDIDATE,CANDIDATE,2.3,1
2517,CANDIDATE,CANDIDATE,2.3,1
2530,CANDIDATE,CANDIDATE,2.3,1
2585,CANDIDATE,CANDIDATE,2.3,1
2711,CANDIDATE,CANDIDATE,2.3,1
2719,CANDIDATE,CANDIDATE,2.3,1
2791,CANDIDATE,CANDIDATE,2.3,1
2840,CANDIDATE,CONFIRMED,2.3,1
2855,CANDIDATE,CANDIDATE,2.3,1
2943,CANDIDATE,CANDIDATE,2.3,1
2977,CANDIDATE,CONFIRMED,2.3,1
3006,CANDIDATE,CONFIRMED,2.3,1
3043,CANDIDATE,CANDIDATE,2.3,1
3071,FALSE POSITIVE,FALSE POSITIVE,2.3,0
3129,FALSE POSITIVE,FALSE POSITIVE,2.3,0
3131,FALSE POSITIVE,FALSE POSITIVE,2.3,0
3185,CANDIDATE,CANDIDATE,2.3,1
3247,CANDIDATE,CONFIRMED,2.3,1
3249,CANDIDATE,CONFIRMED,2.3,1
3257,CANDIDATE,CANDIDATE,2.3,1
3260,FALSE POSITIVE,FALSE POSITIVE,2.3,0
3285,CANDIDATE,CANDIDATE,2.3,1
3660,CANDIDATE,CANDIDATE,2.3,1
3700,CANDIDATE,CANDIDATE,2.3,1
3806,CANDIDATE,CONFIRMED,2.3,1
3988,FALSE POSITIVE,FALSE POSITIVE,2.3,0
4011,FALSE POSITIVE,FALSE POSITIVE,2.3,0
4019,CANDIDATE,CANDIDATE,2.3,1
4158,FALSE POSITIVE,FALSE POSITIVE,2.3,0
4230,FALSE POSITIVE,FALSE POSITIVE,2.3,0
4480,FALSE POSITIVE,FALSE POSITIVE,2.3,0
4739,CANDIDATE,CANDIDATE,2.3,1
4931,FALSE POSITIVE,FALSE POSITIVE,2.3,0
5595,FALSE POSITIVE,FALSE POSITIVE,2.3,0
5612,FALSE POSITIVE,FALSE POSITIVE,2.3,0
5735,FALSE POSITIVE,FALSE POSITIVE,2.3,0
5809,FALSE POSITIVE,FALSE POSITIVE,2.3,0
5814,NOT DISPOSITIONED,NOT DISPOSITIONED,2.3,0
5900,NOT DISPOSITIONED,NOT DISPOSITIONED,2.3,0
6179,CANDIDATE,CANDIDATE,2.3,1
6234,CANDIDATE,CANDIDATE,2.3,1
6922,FALSE POSITIVE,FALSE POSITIVE,2.3,0
6930,FALSE POSITIVE,FALSE POSITIVE,2.3,0
6959,NOT DISPOSITIONED,NOT DISPOSITIONED,2.3,0
4170,FALSE POSITIVE,FALSE POSITIVE,2.305,0
686,CANDIDATE,CANDIDATE,2.31,1
717,CANDIDATE,CANDIDATE,2.31,1
920,CANDIDATE,CONFIRMED,2.31,1
1496,CANDIDATE,CONFIRMED,2.31,1
1872,CANDIDATE,CANDIDATE,2.31,1
2071,CANDIDATE,CANDIDATE,2.31,1
2734,CANDIDATE,CONFIRMED,2.31,1
2916,CANDIDATE,CANDIDATE,2.31,1
3077,CANDIDATE,CANDIDATE,2.31,1
4834,CANDIDATE,CANDIDATE,2.31,1
5255,FALSE POSITIVE,FALSE POSITIVE,2.31,0
6324,FALSE POSITIVE,FALSE POSITIVE,2.31,0
6356,NOT DISPOSITIONED,NOT DISPOSITIONED,2.31,0
6409,FALSE POSITIVE,FALSE POSITIVE,2.31,0
6782,CANDIDATE,CANDIDATE,2.31,1
919,CANDIDATE,CONFIRMED,2.32,1
1281,CANDIDATE,CANDIDATE,2.32,1
1787,CANDIDATE,CANDIDATE,2.32,1
4192,CANDIDATE,CANDIDATE,2.32,1
4882,FALSE POSITIVE,FALSE POSITIVE,2.32,0
6656,FALSE POSITIVE,FALSE POSITIVE,2.32,0
6786,NOT DISPOSITIONED,NOT DISPOSITIONED,2.32,0
6978,NOT DISPOSITIONED,NOT DISPOSITIONED,2.32,0
6999,NOT DISPOSITIONED,NOT DISPOSITIONED,2.32,0
578,FALSE POSITIVE,FALSE POSITIVE,2.322,0
5253,FALSE POSITIVE,FALSE POSITIVE,2.322,0
6585,NOT DISPOSITIONED,NOT DISPOSITIONED,2.329,0
1108,CANDIDATE,CANDIDATE,2.33,1
1402,CANDIDATE,CONFIRMED,2.33,1
1863,CANDIDATE,CANDIDATE,2.33,1
2077,CANDIDATE,CONFIRMED,2.33,1
2542,CANDIDATE,CANDIDATE,2.33,1
6180,FALSE POSITIVE,FALSE POSITIVE,2.33,0
6289,CANDIDATE,CANDIDATE,2.33,1
6410,NOT DISPOSITIONED,NOT DISPOSITIONED,2.33,0
6520,NOT DISPOSITIONED,NOT DISPOSITIONED,2.33,0
6717,NOT DISPOSITIONED,NOT DISPOSITIONED,2.33,0
7117,NOT DISPOSITIONED,NOT DISPOSITIONED,2.33,0
5250,FALSE POSITIVE,FALSE POSITIVE,2.335,0
1076,CANDIDATE,CONFIRMED,2.34,1
2050,CANDIDATE,CANDIDATE,2.34,1
2357,CANDIDATE,CONFIRMED,2.34,1
5958,CANDIDATE,CANDIDATE,2.34,1
6132,CANDIDATE,CANDIDATE,2.34,1
6402,NOT DISPOSITIONED,NOT DISPOSITIONED,2.34,0
7265,NOT DISPOSITIONED,NOT DISPOSITIONED,2.34,0
4979,FALSE POSITIVE,FALSE POSITIVE,2.345,0
4284,CANDIDATE,CANDIDATE,2.346,1
4908,CANDIDATE,CANDIDATE,2.346,1
93,CANDIDATE,CANDIDATE,2.348,1
869,FALSE POSITIVE,FALSE POSITIVE,2.35,0
1257,CANDIDATE,CONFIRMED,2.35,1
2863,CANDIDATE,CANDIDATE,2.35,1
3288,CANDIDATE,CANDIDATE,2.35,1
6696,NOT DISPOSITIONED,NOT DISPOSITIONED,2.35,0
7210,NOT DISPOSITIONED,NOT DISPOSITIONED,2.35,0
7273,NOT DISPOSITIONED,NOT DISPOSITIONED,2.35,0
7082,NOT DISPOSITIONED,NOT DISPOSITIONED,2.354,0
5337,FALSE POSITIVE,FALSE POSITIVE,2.359,0
223,CANDIDATE,CONFIRMED,2.36,1
648,CANDIDATE,CANDIDATE,2.36,1
848,CANDIDATE,CANDIDATE,2.36,1
2544,CANDIDATE,CONFIRMED,2.36,1
3286,CANDIDATE,CANDIDATE,2.36,1
3357,CANDIDATE,CONFIRMED,2.36,1
3847,CANDIDATE,CONFIRMED,2.36,1
4829,CANDIDATE,CANDIDATE,2.36,1
5877,CANDIDATE,CANDIDATE,2.36,1
6284,FALSE POSITIVE,FALSE POSITIVE,2.36,0
6722,NOT DISPOSITIONED,NOT DISPOSITIONED,2.36,0
7221,NOT DISPOSITIONED,NOT DISPOSITIONED,2.36,0
242,CANDIDATE,CONFIRMED,2.37,1
373,FALSE POSITIVE,FALSE POSITIVE,2.37,0
612,CANDIDATE,CANDIDATE,2.37,1
993,FALSE POSITIVE,FALSE POSITIVE,2.37,0
1392,CANDIDATE,CANDIDATE,2.37,1
1640,FALSE POSITIVE,FALSE POSITIVE,2.37,0
1857,CANDIDATE,CANDIDATE,2.37,1
2900,FALSE POSITIVE,FALSE POSITIVE,2.37,0
3080,CANDIDATE,CONFIRMED,2.37,1
3130,CANDIDATE,CANDIDATE,2.37,1
5934,NOT DISPOSITIONED,NOT DISPOSITIONED,2.37,0
5954,NOT DISPOSITIONED,NOT DISPOSITIONED,2.37,0
6646,NOT DISPOSITIONED,NOT DISPOSITIONED,2.37,0
5354,FALSE POSITIVE,FALSE POSITIVE,2.376,0
1697,CANDIDATE,CANDIDATE,2.38,1
2456,CANDIDATE,CANDIDATE,2.38,1
4344,CANDIDATE,CANDIDATE,2.38,1
5030,CANDIDATE,CANDIDATE,2.38,1
6430,NOT DISPOSITIONED,NOT DISPOSITIONED,2.38,0
6507,CANDIDATE,CANDIDATE,2.38,1
7200,NOT DISPOSITIONED,NOT DISPOSITIONED,2.38,0
5376,CANDIDATE,CANDIDATE,2.381,1
5808,NOT DISPOSITIONED,NOT DISPOSITIONED,2.385,0
1526,FALSE POSITIVE,FALSE POSITIVE,2.39,0
1940,CANDIDATE,CANDIDATE,2.39,1
6463,NOT DISPOSITIONED,NOT DISPOSITIONED,2.39,0
6569,CANDIDATE,CANDIDATE,2.39,1
7164,NOT DISPOSITIONED,NOT DISPOSITIONED,2.39,0
4104,CANDIDATE,CANDIDATE,2.393,1
7140,NOT DISPOSITIONED,NOT DISPOSITIONED,2.395,0
408,FALSE POSITIVE,FALSE POSITIVE,2.399,0
102,FALSE POSITIVE,FALSE POSITIVE,2.4,0
138,FALSE POSITIVE,FALSE POSITIVE,2.4,0
247,CANDIDATE,CANDIDATE,2.4,1
388,FALSE POSITIVE,FALSE POSITIVE,2.4,0
396,CANDIDATE,CONFIRMED,2.4,1
432,FALSE POSITIVE,FALSE POSITIVE,2.4,0
543,CANDIDATE,CANDIDATE,2.4,1
571,CANDIDATE,CONFIRMED,2.4,1
626,CANDIDATE,CONFIRMED,2.4,1
757,CANDIDATE,CANDIDATE,2.4,1
786,CANDIDATE,CANDIDATE,2.4,1
1067,CANDIDATE,CANDIDATE,2.4,1
1304,CANDIDATE,CONFIRMED,2.4,1
1423,CANDIDATE,CONFIRMED,2.4,1
1501,FALSE POSITIVE,FALSE POSITIVE,2.4,0
1586,CANDIDATE,CONFIRMED,2.4,1
1608,CANDIDATE,CANDIDATE,2.4,1
1622,CANDIDATE,CANDIDATE,2.4,1
1627,CANDIDATE,CONFIRMED,2.4,1
1652,CANDIDATE,CANDIDATE,2.4,1
1819,CANDIDATE,CANDIDATE,2.4,1
1882,CANDIDATE,CANDIDATE,2.4,1
1891,CANDIDATE,CANDIDATE,2.4,1
1896,CANDIDATE,CANDIDATE,2.4,1
1911,CANDIDATE,CANDIDATE,2.4,1
1918,CANDIDATE,CANDIDATE,2.4,1
1947,CANDIDATE,CANDIDATE,2.4,1
1952,CANDIDATE,CANDIDATE,2.4,1
1960,CANDIDATE,CANDIDATE,2.4,1
1997,FALSE POSITIVE,FALSE POSITIVE,2.4,0
2016,CANDIDATE,CANDIDATE,2.4,1
2141,CANDIDATE,CANDIDATE,2.4,1
2243,CANDIDATE,CONFIRMED,2.4,1
2313,CANDIDATE,CONFIRMED,2.4,1
2448,CANDIDATE,CANDIDATE,2.4,1
2469,CANDIDATE,CANDIDATE,2.4,1
2492,CANDIDATE,CANDIDATE,2.4,1
2505,CANDIDATE,CONFIRMED,2.4,1
2506,CANDIDATE,CANDIDATE,2.4,1
2514,CANDIDATE,CANDIDATE,2.4,1
2515,CANDIDATE,CANDIDATE,2.4,1
2535,CANDIDATE,CANDIDATE,2.4,1
2650,CANDIDATE,CANDIDATE,2.4,1
2751,CANDIDATE,CANDIDATE,2.4,1
2806,CANDIDATE,CANDIDATE,2.4,1
2946,CANDIDATE,CANDIDATE,2.4,1
3168,CANDIDATE,CANDIDATE,2.4,1
3233,CANDIDATE,CANDIDATE,2.4,1
3237,CANDIDATE,CANDIDATE,2.4,1
3293,FALSE POSITIVE,FALSE POSITIVE,2.4,0
3308,CANDIDATE,CONFIRMED,2.4,1
3410,CANDIDATE,CANDIDATE,2.4,1
3457,FALSE POSITIVE,FALSE POSITIVE,2.4,0
3545,FALSE POSITIVE,FALSE POSITIVE,2.4,0
3579,CANDIDATE,CANDIDATE,2.4,1
3581,CANDIDATE,CONFIRMED,2.4,1
3585,CANDIDATE,CANDIDATE,2.4,1
3626,CANDIDATE,CONFIRMED,2.4,1
3838,FALSE POSITIVE,FALSE POSITIVE,2.4,0
4020,FALSE POSITIVE,FALSE POSITIVE,2.4,0
4070,FALSE POSITIVE,FALSE POSITIVE,2.4,0
4099,FALSE POSITIVE,FALSE POSITIVE,2.4,0
4109,CANDIDATE,CANDIDATE,2.4,1
4188,FALSE POSITIVE,FALSE POSITIVE,2.4,0
4328,FALSE POSITIVE,FALSE POSITIVE,2.4,0
4473,CANDIDATE,CANDIDATE,2.4,1
5023,CANDIDATE,CANDIDATE,2.4,1
5362,FALSE POSITIVE,FALSE POSITIVE,2.4,0
5567,FALSE POSITIVE,FALSE POSITIVE,2.4,0
5926,FALSE POSITIVE,FALSE POSITIVE,2.4,0
6446,FALSE POSITIVE,FALSE POSITIVE,2.4,0
431,FALSE POSITIVE,FALSE POSITIVE,2.405,0
4754,CANDIDATE,CANDIDATE,2.405,1
5444,FALSE POSITIVE,FALSE POSITIVE,2.409,0
727,CANDIDATE,CONFIRMED,2.41,1
1784,FALSE POSITIVE,FALSE POSITIVE,2.41,0
1942,CANDIDATE,CANDIDATE,2.41,1
1969,CANDIDATE,CANDIDATE,2.41,1
2913,CANDIDATE,CONFIRMED,2.41,1
3323,CANDIDATE,CONFIRMED,2.41,1
5389,FALSE POSITIVE,FALSE POSITIVE,2.41,0
6919,NOT DISPOSITIONED,NOT DISPOSITIONED,2.41,0
7216,NOT DISPOSITIONED,NOT DISPOSITIONED,2.41,0
1184,CANDIDATE,CANDIDATE,2.42,1
2295,CANDIDATE,CANDIDATE,2.42,1
2434,CANDIDATE,CANDIDATE,2.42,1
2953,CANDIDATE,CANDIDATE,2.42,1
6048,NOT DISPOSITIONED,NOT DISPOSITIONED,2.42,0
7214,NOT DISPOSITIONED,NOT DISPOSITIONED,2.42,0
7245,NOT DISPOSITIONED,NOT DISPOSITIONED,2.423,0
230,CANDIDATE,CANDIDATE,2.43,1
1078,CANDIDATE,CONFIRMED,2.43,1
2518,CANDIDATE,CANDIDATE,2.43,1
2912,CANDIDATE,CONFIRMED,2.43,1
5805,NOT DISPOSITIONED,NOT DISPOSITIONED,2.43,0
6091,FALSE POSITIVE,FALSE POSITIVE,2.43,0
6302,FALSE POSITIVE,FALSE POSITIVE,2.43,0
6315,NOT DISPOSITIONED,NOT DISPOSITIONED,2.43,0
5299,CANDIDATE,CANDIDATE,2.432,1
3075,CANDIDATE,CANDIDATE,2.44,1
3087,CANDIDATE,CANDIDATE,2.44,1
6257,FALSE POSITIVE,FALSE POSITIVE,2.44,0
6604,FALSE POSITIVE,FALSE POSITIVE,2.44,0
6658,FALSE POSITIVE,FALSE POSITIVE,2.44,0
7017,NOT DISPOSITIONED,NOT DISPOSITIONED,2.44,0
7191,NOT DISPOSITIONED,NOT DISPOSITIONED,2.44,0
4172,FALSE POSITIVE,FALSE POSITIVE,2.446,0
144,CANDIDATE,CONFIRMED,2.45,1
611,CANDIDATE,CANDIDATE,2.45,1
850,CANDIDATE,CONFIRMED,2.45,1
2062,CANDIDATE,CANDIDATE,2.45,1
5848,CANDIDATE,CANDIDATE,2.45,1
6397,CANDIDATE,CANDIDATE,2.45,1
6594,CANDIDATE,CANDIDATE,2.45,1
6633,CANDIDATE,CANDIDATE,2.45,1
6739,NOT DISPOSITIONED,NOT DISPOSITIONED,2.45,0
7220,NOT DISPOSITIONED,NOT DISPOSITIONED,2.45,0
395,CANDIDATE,CONFIRMED,2.46,1
936,CANDIDATE,CONFIRMED,2.46,1
1554,CANDIDATE,CANDIDATE,2.46,1
1709,CANDIDATE,CONFIRMED,2.46,1
2859,CANDIDATE,CONFIRMED,2.46,1
3072,CANDIDATE,CANDIDATE,2.46,1
3073,CANDIDATE,CANDIDATE,2.46,1
6532,NOT DISPOSITIONED,NOT DISPOSITIONED,2.46,0
6606,FALSE POSITIVE,FALSE POSITIVE,2.46,0
6749,NOT DISPOSITIONED,NOT DISPOSITIONED,2.46,0
7031,NOT DISPOSITIONED,NOT DISPOSITIONED,2.46,0
7223,NOT DISPOSITIONED,NOT DISPOSITIONED,2.46,0
393,CANDIDATE,CONFIRMED,2.47,1
503,CANDIDATE,CANDIDATE,2.47,1
606,CANDIDATE,CONFIRMED,2.47,1
2598,CANDIDATE,CONFIRMED,2.47,1
3713,CANDIDATE,CONFIRMED,2.47,1
6728,FALSE POSITIVE,FALSE POSITIVE,2.47,0
7027,NOT DISPOSITIONED,NOT DISPOSITIONED,2.47,0
4694,CANDIDATE,CANDIDATE,2.471,1
89,CANDIDATE,CONFIRMED,2.475,1
5252,FALSE POSITIVE,FALSE POSITIVE,2.4759,0
7169,NOT DISPOSITIONED,NOT DISPOSITIONED,2.477,0
767,CANDIDATE,CANDIDATE,2.48,1
1037,CANDIDATE,CANDIDATE,2.48,1
1121,CANDIDATE,CANDIDATE,2.48,1
1298,CANDIDATE,CANDIDATE,2.48,1
1637,CANDIDATE,CANDIDATE,2.48,1
2583,CANDIDATE,CANDIDATE,2.48,1
2854,CANDIDATE,CANDIDATE,2.48,1
3413,CANDIDATE,CONFIRMED,2.48,1
4699,CANDIDATE,CANDIDATE,2.48,1
6301,CANDIDATE,CANDIDATE,2.48,1
6434,CANDIDATE,CANDIDATE,2.48,1
7197,NOT DISPOSITIONED,NOT DISPOSITIONED,2.48,0
7145,NOT DISPOSITIONED,NOT DISPOSITIONED,2.488,0
1307,CANDIDATE,CONFIRMED,2.49,1
1480,FALSE POSITIVE,FALSE POSITIVE,2.49,0
3017,CANDIDATE,CONFIRMED,2.49,1
6145,NOT DISPOSITIONED,NOT DISPOSITIONED,2.49,0
6271,FALSE POSITIVE,FALSE POSITIVE,2.49,0
6493,FALSE POSITIVE,FALSE POSITIVE,2.49,0
595,CANDIDATE,CANDIDATE,2.497,1
5078,CANDIDATE,CANDIDATE,2.499,1
7,FALSE POSITIVE,FALSE POSITIVE,2.5,0
183,CANDIDATE,CANDIDATE,2.5,1
246,CANDIDATE,CANDIDATE,2.5,1
248,CANDIDATE,CONFIRMED,2.5,1
290,CANDIDATE,CANDIDATE,2.5,1
295,CANDIDATE,CONFIRMED,2.5,1
340,CANDIDATE,CONFIRMED,2.5,1
514,FALSE POSITIVE,FALSE POSITIVE,2.5,0
564,CANDIDATE,CONFIRMED,2.5,1
692,CANDIDATE,CONFIRMED,2.5,1
718,CANDIDATE,CONFIRMED,2.5,1
778,FALSE POSITIVE,FALSE POSITIVE,2.5,0
1064,CANDIDATE,CANDIDATE,2.5,1
1155,CANDIDATE,CANDIDATE,2.5,1
1299,CANDIDATE,CANDIDATE,2.5,1
1383,CANDIDATE,CANDIDATE,2.5,1
1463,CANDIDATE,CONFIRMED,2.5,1
1560,FALSE POSITIVE,FALSE POSITIVE,2.5,0
1603,CANDIDATE,CANDIDATE,2.5,1
1806,CANDIDATE,CANDIDATE,2.5,1
1933,CANDIDATE,CANDIDATE,2.5,1
1943,CANDIDATE,CANDIDATE,2.5,1
1946,CANDIDATE,CANDIDATE,2.5,1
1963,CANDIDATE,CONFIRMED,2.5,1
2012,CANDIDATE,CANDIDATE,2.5,1
2232,CANDIDATE,CANDIDATE,2.5,1
2253,CANDIDATE,CANDIDATE,2.5,1
2314,CANDIDATE,CONFIRMED,2.5,1
2323,FALSE POSITIVE,FALSE POSITIVE,2.5,0
2327,CANDIDATE,CANDIDATE,2.5,1
2435,CANDIDATE,CONFIRMED,2.5,1
2453,CANDIDATE,CONFIRMED,2.5,1
2468,CANDIDATE,CANDIDATE,2.5,1
2581,CANDIDATE,CANDIDATE,2.5,1
2586,CANDIDATE,CANDIDATE,2.5,1
2667,CANDIDATE,CANDIDATE,2.5,1
2685,CANDIDATE,CANDIDATE,2.5,1
2714,FALSE POSITIVE,FALSE POSITIVE,2.5,0
2762,CANDIDATE,CONFIRMED,2.5,1
2872,CANDIDATE,CANDIDATE,2.5,1
2955,CANDIDATE,CANDIDATE,2.5,1
2984,CANDIDATE,CANDIDATE,2.5,1
2990,CANDIDATE,CANDIDATE,2.5,1
3010,CANDIDATE,CONFIRMED,2.5,1
3011,CANDIDATE,CONFIRMED,2.5,1
3066,CANDIDATE,CANDIDATE,2.5,1
3172,CANDIDATE,CANDIDATE,2.5,1
3236,CANDIDATE,CANDIDATE,2.5,1
3248,CANDIDATE,CONFIRMED,2.5,1
3255,CANDIDATE,CANDIDATE,2.5,1
3281,CANDIDATE,CONFIRMED,2.5,1
3296,CANDIDATE,CANDIDATE,2.5,1
3305,CANDIDATE,CONFIRMED,2.5,1
3462,CANDIDATE,CANDIDATE,2.5,1
3487,CANDIDATE,CANDIDATE,2.5,1
3489,CANDIDATE,CANDIDATE,2.5,1
3519,CANDIDATE,CANDIDATE,2.5,1
3652,CANDIDATE,CANDIDATE,2.5,1
3730,CANDIDATE,CONFIRMED,2.5,1
3846,CANDIDATE,CONFIRMED,2.5,1
4098,FALSE POSITIVE,FALSE POSITIVE,2.5,0
4169,CANDIDATE,CANDIDATE,2.5,1
4236,FALSE POSITIVE,FALSE POSITIVE,2.5,0
4368,FALSE POSITIVE,FALSE POSITIVE,2.5,0
4383,FALSE POSITIVE,FALSE POSITIVE,2.5,0
4505,CANDIDATE,CANDIDATE,2.5,1
4692,CANDIDATE,CANDIDATE,2.5,1
5644,FALSE POSITIVE,FALSE POSITIVE,2.5,0
5748,FALSE POSITIVE,FALSE POSITIVE,2.5,0
5943,FALSE POSITIVE,FALSE POSITIVE,2.5,0
6120,NOT DISPOSITIONED,NOT DISPOSITIONED,2.5,0
4466,FALSE POSITIVE,FALSE POSITIVE,2.505,0
7079,NOT DISPOSITIONED,NOT DISPOSITIONED,2.505,0
5416,FALSE POSITIVE,FALSE POSITIVE,2.507,0
618,CANDIDATE,CANDIDATE,2.51,1
720,CANDIDATE,CONFIRMED,2.51,1
1117,CANDIDATE,CANDIDATE,2.51,1
2066,CANDIDATE,CONFIRMED,2.51,1
2340,CANDIDATE,CONFIRMED,2.51,1
3200,CANDIDATE,CANDIDATE,2.51,1
3856,FALSE POSITIVE,FALSE POSITIVE,2.51,0
5182,CANDIDATE,CANDIDATE,2.51,1
6898,NOT DISPOSITIONED,NOT DISPOSITIONED,2.51,0
6958,NOT DISPOSITIONED,NOT DISPOSITIONED,2.51,0
4467,CANDIDATE,CANDIDATE,2.516,1
414,CANDIDATE,CONFIRMED,2.52,1
1175,CANDIDATE,CONFIRMED,2.52,1
2110,CANDIDATE,CANDIDATE,2.52,1
3349,CANDIDATE,CANDIDATE,2.52,1
5811,FALSE POSITIVE,FALSE POSITIVE,2.52,0
6187,CANDIDATE,CANDIDATE,2.52,1
6243,NOT DISPOSITIONED,NOT DISPOSITIONED,2.52,0
6103,CANDIDATE,CANDIDATE,2.5225,1
5084,CANDIDATE,CANDIDATE,2.523,1
4806,CANDIDATE,CANDIDATE,2.526,1
617,CANDIDATE,CANDIDATE,2.53,1
871,CANDIDATE,CONFIRMED,2.53,1
1399,CANDIDATE,CONFIRMED,2.53,1
1425,CANDIDATE,CANDIDATE,2.53,1
2137,CANDIDATE,CANDIDATE,2.53,1
2184,CANDIDATE,CANDIDATE,2.53,1
2536,CANDIDATE,CANDIDATE,2.53,1
2623,CANDIDATE,CONFIRMED,2.53,1
3041,CANDIDATE,CANDIDATE,2.53,1
3306,CANDIDATE,CONFIRMED,2.53,1
3638,CANDIDATE,CONFIRMED,2.53,1
4127,CANDIDATE,CANDIDATE,2.53,1
5807,NOT DISPOSITIONED,NOT DISPOSITIONED,2.53,0
6667,CANDIDATE,CANDIDATE,2.53,1
6812,NOT DISPOSITIONED,NOT DISPOSITIONED,2.53,0
4416,CANDIDATE,CANDIDATE,2.534,1
