rowid,tce_prad,tce_prad_err,flag
6734,1.545,0.00E+00,0
8266,1.545,8.75E+00,1
8267,1.545,3.19E-01,0
8809,1.545,9.93E-01,0
11172,1.545,9.68E-01,0
13653,1.545,1.37E+00,0
2209,1.546,9.87E-01,0
11432,1.546,5.10E-01,0
11450,1.547,1.45E+00,0
838,1.548,4.95E-01,0
4381,1.548,1.64E+00,0
8092,1.548,3.10E-01,0
10921,1.548,5.45E-01,0
14425,1.548,3.02E+00,0
1815,1.549,2.51E+00,0
3535,1.549,7.97E-01,0
9020,1.549,1.16E+00,0
9417,1.549,5.78E-01,0
11602,1.549,4.60E-01,0
503,1.55,1.46E+00,0
11128,1.55,5.23E-01,0
13469,1.55,7.74E-01,0
13503,1.55,5.04E-01,0
15315,1.55,2.37E+00,0
4919,1.551,9.12E-01,0
6211,1.551,3.39E-01,0
7473,1.551,1.10E+00,0
9298,1.551,3.86E-01,0
15141,1.551,5.36E+00,0
6946,1.552,5.48E-01,0
13171,1.552,2.34E+00,0
14337,1.552,9.42E-01,0
14788,1.552,7.19E+00,0
3192,1.553,3.74E-01,0
4270,1.553,1.59E+00,0
6876,1.553,1.23E-01,0
6936,1.553,1.71E+00,0
7916,1.553,6.15E-01,0
3559,1.554,1.38E+00,0
15624,1.554,3.59E-01,0
556,1.555,2.14E+00,0
916,1.555,6.29E-01,0
12419,1.556,3.55E-01,0
14791,1.556,1.51E+00,0
6333,1.557,1.32E+00,0
11674,1.557,1.57E+00,0
15405,1.557,1.41E-01,0
6554,1.558,2.10E+00,0
6979,1.558,3.71E+00,0
9297,1.558,1.66E+00,0
15607,1.558,1.51E+00,0
2254,1.56,6.26E-01,0
2487,1.56,3.71E+00,0
4398,1.56,1.70E-01,0
5957,1.56,1.57E-01,0
9999,1.56,9.73E-01,0
762,1.561,1.03E+00,0
903,1.561,1.04E+00,0
4795,1.561,1.13E+00,0
10401,1.561,1.71E-01,0
1163,1.562,3.66E+00,0
2397,1.562,6.17E-01,0
3623,1.562,2.86E-01,0
4678,1.562,8.96E-01,0
5852,1.562,2.17E+00,0
7783,1.562,1.08E-01,0
9918,1.562,3.28E+00,0
2988,1.563,4.25E-02,0
6409,1.563,1.48E+00,0
7793,1.563,4.73E-01,0
10970,1.563,1.38E+00,0
12400,1.563,9.35E-01,0
15941,1.563,5.09E-01,0
6814,1.564,8.48E-01,0
7588,1.564,1.45E+00,0
9627,1.564,3.05E+00,0
13538,1.564,5.06E-01,0
13750,1.564,5.37E-01,0
14549,1.564,9.29E-01,0
14914,1.564,4.68E-01,0
2335,1.565,1.20E+00,0
7801,1.565,1.69E+00,0
12619,1.565,1.75E+00,0
14348,1.565,6.46E-01,0
1833,1.566,2.67E+00,0
2160,1.566,6.87E-01,0
3779,1.566,8.34E-02,0
4959,1.566,2.50E-01,0
8004,1.566,8.15E-01,0
477,1.567,1.30E+00,0
881,1.567,7.56E-01,0
10056,1.567,7.87E-01,0
11560,1.567,9.73E-01,0
8124,1.568,1.43E+00,0
9219,1.568,3.23E-01,0
10618,1.568,1.31E+00,0
12750,1.568,1.81E+00,0
2325,1.569,1.26E+00,0
3194,1.569,8.88E-01,0
3424,1.569,1.04E+01,1
5757,1.569,1.13E+00,0
7587,1.569,4.37E-01,0
8282,1.569,1.71E-01,0
10794,1.569,1.35E-01,0
12292,1.569,5.30E+00,0
14874,1.569,3.62E+00,0
15984,1.569,3.98E+00,0
598,1.57,3.01E+00,0
1985,1.57,7.88E-01,0
2415,1.57,0.00E+00,0
4821,1.57,3.60E-01,0
10407,1.57,6.45E-01,0
2890,1.571,4.10E-01,0
4007,1.571,4.25E-01,0
9791,1.571,2.32E+00,0
9930,1.571,5.67E-01,0
10098,1.571,6.62E-01,0
14596,1.571,1.70E+00,0
14870,1.571,2.05E-01,0
15041,1.571,1.30E-01,0
7277,1.572,1.73E+00,0
11893,1.572,4.94E-01,0
15588,1.572,8.49E-01,0
4796,1.573,7.41E-01,0
5598,1.573,2.61E-01,0
8810,1.573,1.31E+00,0
9538,1.573,2.07E+00,0
10301,1.573,1.74E+00,0
12129,1.573,4.09E+01,2
5,1.574,6.71E-01,0
1482,1.574,1.10E-01,0
9915,1.574,9.35E-01,0
10940,1.574,4.24E-02,0
14236,1.574,6.05E-01,0
11952,1.575,2.43E-01,0
11954,1.575,3.04E+00,0
12873,1.575,9.33E-01,0
4751,1.576,3.24E-01,0
10353,1.576,3.36E-01,0
10629,1.576,4.40E-01,0
13795,1.576,4.06E-01,0
1008,1.577,5.77E+01,2
3773,1.577,8.18E-01,0
7366,1.577,1.47E-01,0
15126,1.577,2.75E+00,0
1083,1.578,2.13E+00,0
8467,1.578,7.55E-01,0
13434,1.578,1.05E+00,0
15308,1.578,1.70E+00,0
481,1.579,2.12E-01,0
1022,1.579,1.15E+00,0
1328,1.579,1.10E+00,0
3828,1.579,1.29E+00,0
4765,1.579,5.53E-01,0
7826,1.579,3.98E+00,0
9982,1.579,9.56E-01,0
12741,1.579,1.97E-01,0
14257,1.579,1.36E+00,0
14728,1.579,6.32E-01,0
15705,1.579,1.76E+00,0
1549,1.58,8.52E-02,0
5261,1.58,7.07E-01,0
11822,1.58,5.22E-01,0
12842,1.58,6.73E-01,0
13761,1.58,1.24E-01,0
3855,1.581,1.46E+00,0
14453,1.581,0.00E+00,0
15096,1.581,1.55E+00,0
859,1.582,2.64E+00,0
1605,1.582,1.29E+00,0
2648,1.582,6.24E+00,0
4635,1.582,4.45E-01,0
8965,1.582,1.87E+00,0
15374,1.582,1.04E+00,0
358,1.583,7.86E-01,0
10387,1.584,4.85E+00,0
15781,1.584,1.34E+00,0
446,1.585,8.46E-01,0
574,1.586,6.58E-01,0
6273,1.586,1.46E+00,0
7483,1.586,2.17E+00,0
5968,1.587,3.43E-01,0
6653,1.587,5.19E-01,0
7887,1.587,3.27E+00,0
12132,1.587,3.38E-01,0
14280,1.587,6.71E-01,0
3925,1.588,2.11E+00,0
7848,1.588,4.73E-01,0
10909,1.588,4.70E-01,0
5061,1.589,3.93E-01,0
6429,1.589,6.93E-01,0
7502,1.589,1.10E+00,0
8259,1.589,2.03E-01,0
14876,1.589,2.42E-01,0
491,1.59,6.28E-01,0
5461,1.59,2.69E+00,0
7213,1.59,2.96E-01,0
7654,1.59,5.15E-01,0
10410,1.59,6.51E-02,0
15619,1.59,1.88E+00,0
11570,1.591,2.82E+00,0
5011,1.592,1.63E-03,0
5041,1.592,4.27E-01,0
6095,1.592,1.49E-01,0
7127,1.592,2.54E+00,0
9350,1.592,5.36E-01,0
12276,1.592,6.09E-01,0
9599,1.593,2.27E+00,0
15426,1.593,4.09E-02,0
15651,1.593,5.32E-01,0
5543,1.594,2.16E-01,0
10472,1.594,1.67E+00,0
11988,1.594,1.44E-01,0
13051,1.594,4.52E+00,0
14036,1.594,7.66E-01,0
15715,1.594,7.51E-01,0
6709,1.595,2.41E-01,0
8133,1.595,6.90E-01,0
11016,1.595,2.58E+00,0
14163,1.595,6.20E+00,0
7279,1.596,3.04E+00,0
2870,1.597,1.41E+00,0
4124,1.597,3.80E-01,0
4478,1.597,6.96E-01,0
7628,1.597,2.44E+01,2
8521,1.597,4.03E+00,0
12783,1.597,8.12E+00,1
14523,1.597,3.60E-01,0
14955,1.597,6.93E+00,0
6035,1.598,1.54E+00,0
8128,1.598,1.75E+00,0
8858,1.598,7.65E-01,0
8948,1.598,3.07E-01,0
9160,1.598,1.16E+00,0
10823,1.598,1.62E-01,0
12752,1.598,7.50E-01,0
6530,1.599,0.00E+00,0
10772,1.599,4.48E+00,0
1768,1.601,1.35E+00,0
7851,1.601,6.29E-02,0
10026,1.601,2.24E-01,0
9095,1.602,5.34E-01,0
12876,1.602,2.56E+00,0
13614,1.602,1.48E-01,0
14557,1.602,1.06E+00,0
2151,1.603,5.60E-01,0
3089,1.603,1.60E+00,0
1106,1.604,1.23E+00,0
2616,1.604,6.79E-01,0
2827,1.604,1.52E+00,0
10626,1.604,1.12E+00,0
9866,1.605,2.04E+00,0
14576,1.605,6.25E-01,0
4304,1.606,1.96E-01,0
6579,1.606,2.23E+01,2
8448,1.606,2.54E-01,0
9016,1.606,5.15E-01,0
14172,1.606,4.17E-01,0
1686,1.607,1.39E+00,0
5095,1.607,3.31E-01,0
6757,1.607,3.76E-01,0
968,1.608,1.28E+00,0
1644,1.608,1.65E+00,0
4146,1.608,3.00E-01,0
6974,1.608,1.30E+00,0
7235,1.608,9.07E-01,0
11759,1.608,6.05E-01,0
11891,1.608,6.61E-01,0
13297,1.608,1.88E+00,0
600,1.609,7.96E-02,0
4823,1.609,1.84E+00,0
4844,1.609,3.85E-01,0
5639,1.609,1.60E-01,0
11139,1.609,3.34E+00,0
12384,1.609,4.98E-01,0
13796,1.609,1.28E+00,0
4276,1.61,6.35E-01,0
5161,1.61,2.70E+00,0
9591,1.61,1.02E+00,0
10640,1.61,1.36E+00,0
15071,1.61,3.45E+00,0
5111,1.611,4.34E-01,0
5184,1.611,4.49E-01,0
7609,1.611,1.16E+00,0
10692,1.611,7.09E-01,0
10969,1.611,1.39E+00,0
5265,1.612,1.71E+00,0
6080,1.612,1.11E+00,0
12609,1.612,2.82E+00,0
13506,1.612,1.46E+00,0
14437,1.612,6.34E-01,0
2080,1.613,1.05E+00,0
2389,1.613,3.38E+00,0
3807,1.613,4.15E+00,0
7719,1.613,6.71E-01,0
10145,1.613,9.88E-01,0
14954,1.613,6.74E-01,0
10359,1.614,2.20E+00,0
1357,1.615,1.18E+00,0
5909,1.615,7.03E-01,0
5999,1.615,2.86E-01,0
2619,1.616,4.19E-01,0
2797,1.616,6.69E+01,2
3155,1.616,2.54E-01,0
3825,1.616,1.01E+00,0
547,1.617,1.38E+00,0
5273,1.617,2.83E+00,0
2544,1.618,6.31E-01,0
5467,1.618,1.53E+00,0
10389,1.618,2.55E-01,0
14410,1.618,8.76E-02,0
14757,1.618,2.09E+00,0
1063,1.619,0.00E+00,0
1306,1.619,3.03E+00,0
5148,1.619,1.73E+00,0
5976,1.619,2.02E+00,0
8783,1.619,3.04E-01,0
9246,1.619,1.09E+00,0
14528,1.619,2.17E+00,0
15582,1.619,4.31E+00,0
442,1.62,2.61E+00,0
2061,1.62,6.40E-01,0
7398,1.62,7.53E-01,0
7435,1.62,5.36E-01,0
12541,1.62,1.21E+00,0
13464,1.62,1.71E+00,0
11268,1.621,1.92E+00,0
12437,1.621,3.49E-01,0
5596,1.622,0.00E+00,0
6340,1.622,1.25E+00,0
10266,1.622,1.14E+00,0
12980,1.622,1.17E+00,0
15131,1.622,2.52E+00,0
2585,1.623,1.63E+00,0
4804,1.623,2.34E+00,0
8260,1.623,5.38E-01,0
10408,1.623,4.90E-01,0
12390,1.623,1.30E-01,0
15123,1.623,1.26E+00,0
15219,1.623,1.18E-01,0
3532,1.624,2.59E-01,0
9704,1.624,4.72E-01,0
13737,1.624,1.36E+00,0
14992,1.624,3.71E-01,0
500,1.625,8.06E-01,0
854,1.625,7.40E-01,0
8773,1.625,1.41E+00,0
10806,1.625,2.71E+00,0
10885,1.625,4.15E-01,0
2356,1.626,7.60E-01,0
8972,1.626,4.12E-01,0
9131,1.626,2.11E-01,0
9136,1.626,5.28E-01,0
3500,1.627,3.04E-01,0
7658,1.627,4.19E+00,0
8340,1.627,2.82E+00,0
11732,1.627,2.53E+00,0
13921,1.627,8.29E+00,1
15394,1.627,1.74E-01,0
1443,1.628,6.23E+00,0
13279,1.628,2.87E+00,0
15081,1.628,1.07E+00,0
15297,1.629,4.32E-01,0
16243,1.629,8.57E-01,0
189,1.63,2.40E-01,0
6408,1.63,2.00E+00,0
7343,1.63,2.33E-01,0
10420,1.63,4.09E-01,0
15595,1.63,5.82E+00,0
15761,1.63,9.73E-01,0
3581,1.631,6.01E-01,0
4207,1.631,3.64E-01,0
6312,1.632,7.81E-01,0
8632,1.632,2.44E+00,0
9851,1.632,4.11E+00,0
13643,1.632,1.80E+00,0
7046,1.633,2.79E+00,0
2946,1.634,1.19E+01,1
7183,1.634,3.34E-01,0
11685,1.634,1.18E+00,0
11860,1.634,6.33E-01,0
12452,1.634,4.10E-01,0
14279,1.634,2.96E-01,0
2060,1.635,1.14E-03,0
2170,1.635,3.92E-01,0
2883,1.635,4.56E+00,0
6169,1.635,8.16E-01,0
6468,1.635,1.35E+00,0
2430,1.636,8.07E-01,0
2684,1.636,4.56E-01,0
4165,1.636,3.22E-01,0
11691,1.636,2.00E+00,0
13764,1.636,2.91E+00,0
14905,1.636,2.35E+00,0
15959,1.636,0.00E+00,0
2635,1.637,3.08E+00,0
7239,1.637,6.60E-01,0
9581,1.637,1.71E+00,0
11600,1.637,4.15E+00,0
12181,1.637,2.63E+00,0
15038,1.637,8.81E-01,0
2879,1.638,2.26E+00,0
6341,1.638,3.36E-01,0
7669,1.638,1.33E-01,0
8123,1.638,9.74E-01,0
5998,1.639,3.16E-01,0
6544,1.639,1.94E-01,0
8412,1.639,1.75E-01,0
9045,1.639,2.00E-01,0
11142,1.639,1.27E+00,0
12327,1.639,8.13E-01,0
15589,1.639,7.24E-01,0
2901,1.64,1.35E+00,0
11617,1.64,2.97E+00,0
13638,1.64,4.89E+00,0
14427,1.64,4.34E-01,0
2265,1.641,5.03E-01,0
2904,1.641,4.56E-01,0
8452,1.641,2.60E+00,0
12368,1.641,2.54E+00,0
12640,1.641,1.64E+00,0
14642,1.641,2.41E+00,0
1255,1.642,0.00E+00,0
8179,1.642,2.55E-01,0
12722,1.642,2.94E+00,0
13341,1.642,4.23E-01,0
1058,1.643,5.15E-01,0
7340,1.643,5.19E-01,0
11797,1.643,3.19E+00,0
13356,1.643,1.82E+00,0
14418,1.643,1.10E-01,0
15955,1.643,1.51E+00,0
29,1.644,3.42E-01,0
2240,1.644,5.22E+00,0
2710,1.644,7.28E-01,0
4414,1.644,2.37E+00,0
4529,1.644,4.33E-01,0
8429,1.644,1.16E+00,0
10211,1.644,1.93E-01,0
8157,1.645,8.01E-01,0
11434,1.645,2.19E+00,0
15489,1.645,5.32E-01,0
15513,1.645,0.00E+00,0
15963,1.645,3.51E+00,0
1109,1.646,2.02E+00,0
3471,1.646,6.72E-01,0
3861,1.646,3.06E-01,0
4717,1.646,0.00E+00,0
14546,1.646,1.48E+00,0
2153,1.647,5.43E-01,0
3139,1.647,6.21E-01,0
4913,1.647,2.15E-01,0
8689,1.647,0.00E+00,0
12450,1.647,5.67E-01,0
14734,1.647,1.59E+00,0
5708,1.648,0.00E+00,0
5717,1.648,6.25E-01,0
5971,1.648,5.64E-01,0
15447,1.648,3.56E-01,0
4141,1.649,6.29E-01,0
8405,1.649,1.42E+00,0
14344,1.649,1.37E+00,0
14472,1.649,5.21E-01,0
504,1.65,2.03E-01,0
1606,1.65,0.00E+00,0
7579,1.65,3.78E+00,0
11505,1.65,1.89E+00,0
12869,1.65,4.52E-01,0
14570,1.65,2.84E-01,0
1507,1.651,3.03E-01,0
2568,1.651,0.00E+00,0
4571,1.651,5.76E-01,0
4572,1.651,3.97E-01,0
8880,1.651,6.74E-01,0
2996,1.652,1.34E+00,0
3289,1.652,2.40E-01,0
5045,1.652,1.24E+00,0
8194,1.652,7.02E-01,0
9223,1.652,6.72E+00,0
15776,1.652,5.88E-01,0
15823,1.652,3.52E-01,0
2328,1.653,3.14E+00,0
5492,1.653,4.76E-01,0
12562,1.653,1.78E+00,0
13647,1.653,1.31E-01,0
14606,1.653,1.57E+00,0
7642,1.654,1.95E-01,0
8369,1.654,1.74E+00,0
14273,1.654,1.06E+00,0
16001,1.654,5.89E-01,0
4123,1.656,3.67E-01,0
8409,1.656,3.45E-01,0
11163,1.656,1.52E+00,0
139,1.657,5.81E-01,0
455,1.657,2.76E-01,0
2198,1.657,8.64E-01,0
2532,1.657,1.43E+00,0
5786,1.657,3.09E-01,0
7627,1.657,1.57E+00,0
8207,1.658,6.05E-01,0
8597,1.658,1.79E+00,0
9609,1.658,6.89E-01,0
11912,1.658,7.01E-01,0
13456,1.658,1.42E+00,0
15005,1.658,3.16E-01,0
4154,1.659,9.77E-01,0
4990,1.659,7.07E+00,0
7980,1.659,1.74E-01,0
13310,1.659,9.20E-01,0
14179,1.659,1.18E+00,0
167,1.66,3.21E-01,0
3353,1.66,1.58E+00,0
7930,1.66,1.47E+00,0
9788,1.66,3.24E+00,0
10814,1.66,3.42E-01,0
2618,1.661,7.81E-01,0
14776,1.661,1.13E+00,0
15949,1.661,5.11E+00,0
4006,1.662,9.03E-01,0
15762,1.662,1.09E-01,0
4400,1.663,0.00E+00,0
4598,1.663,1.18E+00,0
8931,1.663,9.14E-01,0
9881,1.663,1.76E+00,0
11391,1.663,1.75E+00,0
441,1.664,7.77E-01,0
2098,1.664,2.40E+00,0
8633,1.664,2.09E+00,0
12287,1.664,1.62E-01,0
6856,1.665,1.24E+00,0
8780,1.665,4.91E-01,0
10759,1.665,9.46E-01,0
11141,1.665,8.21E-01,0
951,1.666,3.43E+00,0
3151,1.666,6.91E-02,0
4290,1.666,3.32E-01,0
4985,1.666,1.37E+00,0
5841,1.666,2.43E+00,0
9002,1.666,2.29E+00,0
11186,1.666,9.35E-01,0
14322,1.666,1.51E+00,0
4348,1.667,3.44E-01,0
5458,1.667,3.19E+00,0
7369,1.667,1.56E+00,0
9162,1.667,6.69E-01,0
144,1.668,7.85E-01,0
3168,1.668,4.32E-01,0
3414,1.668,5.43E-01,0
6099,1.668,3.72E-01,0
6385,1.668,2.46E+00,0
13608,1.668,4.33E-01,0
5169,1.669,1.27E+00,0
6168,1.669,1.65E+00,0
11502,1.669,5.02E-01,0
14243,1.669,2.65E+00,0
15442,1.669,3.37E+00,0
2588,1.67,8.04E-01,0
5007,1.67,1.64E+00,0
5294,1.671,3.95E-01,0
5585,1.671,2.03E+00,0
12990,1.671,2.35E-01,0
15927,1.671,4.23E-01,0
14726,1.672,0.00E+00,0
16136,1.672,3.36E+00,0
1219,1.673,1.15E+00,0
3179,1.673,1.13E+00,0
5279,1.673,1.19E-01,0
5723,1.673,1.75E+00,0
6640,1.673,2.26E+00,0
9376,1.673,1.77E+00,0
10860,1.673,4.34E-01,0
1547,1.674,6.16E-01,0
1588,1.674,0.00E+00,0
6752,1.674,3.78E-01,0
14208,1.674,1.77E+00,0
83,1.675,6.64E-01,0
4939,1.675,2.34E+00,0
11120,1.675,2.20E+00,0
13717,1.675,6.63E-01,0
680,1.676,3.75E-01,0
2390,1.676,0.00E+00,0
5611,1.676,2.71E+00,0
6715,1.676,7.92E-01,0
7681,1.676,1.66E+00,0
137,1.677,2.10E-01,0
7003,1.677,1.27E+00,0
11908,1.677,3.67E-01,0
12095,1.677,3.81E-01,0
1871,1.678,4.33E+00,0
4901,1.678,7.74E-01,0
9326,1.678,4.40E-01,0
15677,1.678,1.06E+00,0
15759,1.678,1.40E+00,0
15816,1.678,0.00E+00,0
4280,1.679,1.57E+00,0
9496,1.679,1.80E+00,0
12158,1.679,2.60E-01,0
6485,1.68,0.00E+00,0
7818,1.68,4.45E-01,0
12755,1.68,7.41E+00,0
15255,1.68,1.89E+00,0
15748,1.68,9.43E-01,0
15891,1.68,3.05E+00,0
1283,1.681,2.76E-01,0
4410,1.682,2.93E-01,0
6140,1.682,1.45E+00,0
8766,1.682,3.60E-01,0
9586,1.682,1.71E+00,0
9864,1.682,2.29E-01,0
2592,1.683,6.49E+00,0
3647,1.683,2.79E-01,0
7232,1.683,1.52E+00,0
10435,1.683,1.34E+00,0
6471,1.684,2.60E-01,0
6855,1.684,4.61E+00,0
10616,1.684,3.76E-01,0
13612,1.684,3.82E+00,0
13939,1.684,5.21E-01,0
4917,1.685,6.98E-01,0
11930,1.685,5.05E-01,0
13314,1.685,3.44E+00,0
16245,1.686,2.79E+00,0
5231,1.687,4.78E+00,0
13723,1.687,7.41E+00,0
15537,1.687,5.35E-01,0
489,1.688,4.05E-01,0
532,1.688,1.25E+00,0
572,1.688,7.87E-01,0
6432,1.688,8.13E-01,0
7097,1.688,1.03E+00,0
10856,1.688,6.71E-01,0
11540,1.688,1.38E+00,0
3418,1.689,2.59E+00,0
6764,1.689,2.22E-01,0
6779,1.689,8.01E-01,0
10403,1.689,7.77E-01,0
10949,1.689,4.55E-01,0
11030,1.689,3.96E+00,0
12251,1.689,1.02E+00,0
15160,1.689,2.17E+00,0
110,1.69,0.00E+00,0
4240,1.69,3.78E-02,0
9238,1.69,8.33E-02,0
15538,1.691,9.99E-01,0
965,1.692,1.14E-01,0
1502,1.693,7.11E-01,0
2785,1.693,0.00E+00,0
3024,1.693,2.57E+00,0
13765,1.693,9.66E-01,0
14225,1.693,8.49E-01,0
2155,1.694,2.17E-01,0
5710,1.694,4.55E-01,0
6769,1.694,4.17E+00,0
13447,1.694,2.03E+00,0
2591,1.695,1.28E+00,0
6733,1.695,8.24E-01,0
7529,1.695,4.55E-01,0
15568,1.695,1.53E-01,0
5641,1.696,1.25E-01,0
7757,1.696,1.88E+00,0
16217,1.696,5.02E-01,0
10642,1.697,1.91E+00,0
15626,1.697,3.24E-01,0
314,1.698,2.34E+00,0
1012,1.698,1.73E+00,0
2273,1.698,1.87E+00,0
6311,1.698,1.42E-01,0
7603,1.698,4.75E-02,0
11497,1.698,4.25E-01,0
16201,1.698,7.16E-01,0
8576,1.699,5.41E-01,0
8764,1.699,9.83E-01,0
12923,1.699,1.62E+00,0
16235,1.699,8.49E-01,0
1523,1.7,1.49E+00,0
3522,1.7,3.36E-01,0
5394,1.7,1.01E+00,0
5632,1.7,4.95E-01,0
9108,1.7,2.52E+00,0
13542,1.7,4.14E+00,0
15635,1.7,2.13E+00,0
5269,1.701,5.00E-01,0
8320,1.701,7.94E+00,0
12761,1.701,3.80E-01,0
14733,1.701,2.12E+00,0
15002,1.701,6.81E-01,0
803,1.702,3.93E+00,0
9862,1.702,2.24E-01,0
2533,1.703,1.49E+00,0
2707,1.703,1.05E+00,0
5631,1.703,8.11E-01,0
9624,1.703,1.29E-01,0
14588,1.703,1.28E+00,0
14836,1.703,1.97E+00,0
108,1.704,0.00E+00,0
2691,1.704,3.75E+00,0
4690,1.704,3.77E+00,0
5779,1.704,1.26E+00,0
8437,1.704,1.08E+00,0
9679,1.704,2.03E-01,0
11104,1.704,1.58E+00,0
12240,1.704,2.50E-01,0
12984,1.704,4.97E+00,0
14422,1.704,3.59E-01,0
837,1.705,8.06E-01,0
5947,1.705,5.53E-01,0
6037,1.705,5.90E+00,0
7692,1.705,3.89E-01,0
13180,1.705,1.01E+00,0
14497,1.705,7.06E-01,0
513,1.706,1.06E+00,0
1528,1.706,1.77E+00,0
8845,1.706,1.21E+00,0
9558,1.706,2.78E-01,0
10254,1.706,2.41E+00,0
10858,1.706,8.05E-01,0
13378,1.706,4.10E-01,0
14597,1.706,4.88E-01,0
35,1.707,8.22E-01,0
8176,1.707,2.76E-01,0
10388,1.707,4.16E+00,0
10719,1.707,1.47E+00,0
14689,1.707,2.02E+00,0
1598,1.708,7.34E-01,0
1902,1.708,4.73E-01,0
5344,1.708,8.59E-01,0
5832,1.708,1.01E+00,0
7770,1.708,2.30E-01,0
15433,1.708,6.32E-01,0
2884,1.709,1.25E+00,0
4250,1.709,9.75E-01,0
5705,1.709,2.56E+00,0
7441,1.709,5.20E-01,0
8130,1.709,2.01E-01,0
8460,1.709,1.15E+00,0
9349,1.709,7.30E-01,0
9388,1.709,5.19E+00,0
10341,1.709,4.31E-01,0
12148,1.709,9.50E-01,0
4773,1.71,4.12E+00,0
4936,1.71,2.09E+00,0
10883,1.71,1.34E+00,0
12457,1.71,2.63E+00,0
12801,1.71,3.47E-01,0
13896,1.71,3.23E+00,0
5864,1.711,0.00E+00,0
6284,1.711,3.97E+00,0
7749,1.711,1.38E+00,0
9981,1.711,5.16E-01,0
2131,1.712,1.25E+00,0
2906,1.712,2.38E+00,0
4729,1.712,6.66E-01,0
8991,1.712,1.51E+00,0
15175,1.712,1.79E+00,0
1277,1.713,1.81E+00,0
6047,1.713,1.10E+00,0
10805,1.713,1.50E+00,0
10945,1.713,6.48E-01,0
13390,1.713,5.68E+00,0
13790,1.713,4.32E-01,0
4452,1.714,7.21E-01,0
5517,1.714,1.83E+00,0
7721,1.714,1.73E+00,0
8835,1.714,8.08E+00,0
10509,1.714,5.08E+00,0
13409,1.714,1.91E+00,0
15633,1.714,7.27E-01,0
4907,1.715,8.15E-01,0
6594,1.715,2.19E+00,0
7255,1.715,6.68E-02,0
12780,1.715,2.53E-01,0
7592,1.716,1.41E+00,0
8034,1.716,6.39E-01,0
11252,1.716,2.00E-01,0
13010,1.716,4.41E+00,0
15327,1.716,2.47E-01,0
974,1.717,5.54E-01,0
1069,1.717,1.74E+00,0
6089,1.717,2.34E+00,0
7341,1.717,6.31E-01,0
7776,1.717,4.85E-01,0
9770,1.717,0.00E+00,0
10069,1.717,3.68E-01,0
10299,1.717,6.99E-01,0
10392,1.717,7.09E-01,0
11380,1.717,1.74E+00,0
970,1.718,6.01E-01,0
8264,1.718,1.13E+00,0
8531,1.718,2.84E+00,0
12182,1.718,6.03E+00,0
2055,1.719,1.54E+00,0
2811,1.719,2.19E+00,0
2299,1.72,2.67E+00,0
4145,1.72,9.08E-01,0
11590,1.72,2.63E-01,0
1072,1.721,2.07E-01,0
1174,1.721,2.33E+00,0
4938,1.721,1.06E+00,0
8567,1.721,4.62E-01,0
9707,1.721,1.77E+00,0
12884,1.721,2.18E+00,0
15193,1.721,2.35E+00,0
26,1.722,1.46E+00,0
7294,1.722,3.83E-01,0
7853,1.722,3.37E-01,0
15446,1.722,8.95E-01,0
1216,1.723,4.45E-01,0
3523,1.723,5.24E-01,0
4579,1.723,2.44E+00,0
14713,1.723,1.25E+00,0
15305,1.723,1.09E+00,0
573,1.724,2.95E-01,0
5044,1.724,2.35E+00,0
11250,1.724,4.97E-01,0
14558,1.724,1.18E+00,0
4630,1.725,3.62E+00,0
359,1.726,1.24E+00,0
2681,1.726,4.22E+00,0
3894,1.726,1.05E+00,0
6846,1.726,1.41E+00,0
8380,1.726,1.62E+00,0
9480,1.726,7.45E-01,0
14853,1.726,1.90E+00,0
3326,1.727,1.70E+00,0
7058,1.727,3.29E+00,0
7702,1.727,1.81E+00,0
8667,1.727,6.64E-01,0
467,1.728,0.00E+00,0
5810,1.729,1.17E-01,0
8988,1.729,2.12E+00,0
10478,1.729,2.19E-01,0
15637,1.729,3.68E-01,0
282,1.73,5.58E+00,0
2813,1.73,1.17E+00,0
4157,1.73,7.29E-01,0
4231,1.73,2.89E-01,0
7166,1.73,2.49E-01,0
1122,1.731,1.07E+00,0
4720,1.731,4.84E-01,0
9585,1.731,7.36E+00,0
10628,1.731,1.97E+00,0
11606,1.731,1.02E+00,0
5506,1.732,1.41E-01,0
10179,1.732,7.60E-01,0
11342,1.732,3.57E-01,0
13397,1.732,4.14E-01,0
6098,1.733,0.00E+00,0
6454,1.733,5.43E-01,0
9995,1.733,1.29E+00,0
13246,1.733,6.47E-01,0
727,1.734,8.80E-01,0
3886,1.734,5.20E-01,0
4004,1.734,1.07E-01,0
5219,1.734,1.56E-01,0
5847,1.734,5.32E-01,0
8615,1.734,3.00E+00,0
13179,1.734,1.04E+00,0
14705,1.734,4.12E+00,0
3823,1.735,4.91E-02,0
7689,1.735,1.09E+00,0
3979,1.736,8.78E+00,1
11227,1.736,3.29E-01,0
11547,1.736,8.87E-01,0
14986,1.736,1.42E+00,0
15008,1.736,6.70E-01,0
10431,1.737,1.01E+00,0
11635,1.737,2.43E+00,0
12331,1.737,3.16E+00,0
13199,1.737,2.11E-01,0
15778,1.737,8.13E-02,0
15854,1.737,3.86E-01,0
780,1.738,1.00E+00,0
3407,1.738,0.00E+00,0
3820,1.738,4.72E-02,0
4338,1.738,1.31E-01,0
8465,1.738,5.58E-01,0
9157,1.738,3.14E+00,0
